Released_ID	Title	MovieID	ReleasedYear
4615	Paint Your Wagon (1969)	4615	2014
4616	"Shootist, The (1976)"	4616	2015
4617	Theremin: An Electronic Odyssey (1993)	4617	2016
4618	"Wild Child, The (Enfant sauvage, L') (1970)"	4618	2017
4619	Altered States (1980)	4619	2018
4620	Any Which Way You Can (1980)	4620	2019
4621	"Awakening, The (1980)"	4621	2020
4622	Bad Timing: A Sensual Obsession (1980)	4622	2021
4623	"Battle Creek Brawl (Big Brawl, The) (1980)"	4623	2022
4624	American Pie 2 (2001)	4624	2020
4625	Osmosis Jones (2001)	4625	1970
4626	"Others, The (2001)"	4626	1971
4627	American Outlaws (2001)	4627	1972
4628	All Over the Guy (2001)	4628	1973
4629	"Deep End, The (2001)"	4629	1974
4630	On the Edge (2001)	4630	1975
4631	Session 9 (2001)	4631	1976
4632	"Turandot Project, The (2000)"	4632	1977
4633	Captain Corelli's Mandolin (2001)	4633	1978
4634	Rat Race (2001)	4634	1979
4635	Aberdeen (2000)	4635	1980
4636	Innocence (2000)	4636	1981
4637	Bubble Boy (2001)	4637	1982
4638	"Curse of the Jade Scorpion, The (2001)"	4638	1983
4639	Jay and Silent Bob Strike Back (2001)	4639	1984
4640	Ghosts of Mars (2001)	4640	1985
4641	Summer Catch (2001)	4641	1986
4642	"American Rhapsody, An (2001)"	4642	1987
4643	Happy Accidents (2000)	4643	1988
4644	Lisa Picard is Famous (a.k.a. Famous) (2000)	4644	1989
4645	Maybe Baby (2000)	4645	1990
4646	Together (Tillsammans) (2000)	4646	1991
4647	Punks (2000)	4647	1992
4648	Tortilla Soup (2001)	4648	1993
4649	Jeepers Creepers (2001)	4649	1994
4650	O (2001)	4650	1995
4651	Waking Up in Reno (2002)	4651	1996
4652	Speedway Junky (1999)	4652	1997
4653	3 Ninjas (1992)	4653	1998
4654	3 Ninjas Kick Back (1994)	4654	1999
4655	3 Ninjas Knuckle Up (1995)	4655	2000
4656	"Hunter, The (1980)"	4656	2001
4657	Maniac (1980)	4657	2002
4658	Vamp (1986)	4658	2003
4659	"Wicker Man, The (1973)"	4659	2004
4660	Wish Upon a Star (1996)	4660	2005
4661	"Musketeer, The (2001)"	4661	2006
4662	Rock Star (2001)	4662	2007
4663	Soul Survivors (a.k.a. The Killer Cut) (2001)	4663	2008
4664	Two Can Play That Game (2001)	4664	2009
4665	Bounce: Behind the Velvet Rope (2000)	4665	2010
4666	Diamond Men (2001)	4666	2011
4667	Djomeh (2000)	4667	2012
4668	"Iron Ladies, The (Satree lek) (2000)"	4668	2013
4669	Kill Me Later (2001)	4669	2014
4670	L.I.E. (2001)	4670	2015
4671	"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)"	4671	2016
4672	Abbott and Costello Meet the Mummy (1955)	4672	2017
4673	"Dr. Mabuse: The Gambler (Dr. Mabuse, der Spieler) (1922)"	4673	2018
4674	Into the Arms of Strangers: Stories of the Kindertransport (2000)	4674	2019
4675	"Glass House, The (2001)"	4675	2020
4676	Hardball (2001)	4676	2021
4677	Dinner Rush (2000)	4677	2022
4678	Haiku Tunnel (2001)	4678	1999
4679	Big Trouble (2002)	4679	2000
4680	Glitter (2001)	4680	2001
4681	Training Day (2001)	4681	2002
4682	"American Astronaut, The (2001)"	4682	2003
4683	Children Underground (2001)	4683	2004
4684	Go Tigers! (2001)	4684	2005
4685	Liam (2000)	4685	2022
4686	Megiddo: The Omega Code 2 (2001)	4686	2000
4687	Sidewalks of New York (2001)	4687	2001
4688	"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)"	4688	2002
4689	"French Lieutenant's Woman, The (1981)"	4689	2003
4690	"Great Silence, The (Grande silenzio, Il) (1969)"	4690	2004
4691	"Legend of Hell House, The (1973)"	4691	2005
4692	Little Man Tate (1991)	4692	2006
4693	Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979)	4693	2007
4694	Phantom of the Paradise (1974)	4694	2008
4695	"Return of a Man Called Horse, The (1976)"	4695	2009
4696	Valdez Is Coming (1971)	4696	2010
4697	13 Ghosts (1960)	4697	2011
4698	Montenegro (1981)	4698	2012
4699	Opera (1987)	4699	2013
4700	Father Goose (1964)	4700	2014
4701	"Grass Is Greener, The (1960)"	4701	2015
4702	"Hole in the Head, A (1959)"	4702	2016
4703	Indiscreet (1958)	4703	2017
4704	"It's a Mad, Mad, Mad, Mad World (1963)"	4704	2018
4705	King Solomon's Mines (1937)	4705	2019
4706	"Little Foxes, The (1941)"	4706	2020
4707	Operation Petticoat (1959)	4707	2021
4708	Play Misty for Me (1971)	4708	2022
4709	Pocketful of Miracles (1961)	4709	2020
4710	Sayonara (1957)	4710	1970
4711	"Shop on Main Street, The (Obchod na korze) (1965)"	4711	1971
4712	Spring Break (1983)	4712	1972
4713	"Vanishing, The (1993)"	4713	1973
4714	Silkwood (1983)	4714	1974
4715	I Never Promised You a Rose Garden (1977)	4715	1975
4716	Quadrophenia (1979)	4716	1976
4717	SpaceCamp (1986)	4717	1977
4718	When Worlds Collide (1951)	4718	1978
4719	Don't Say a Word (2001)	4719	1979
4720	Hearts in Atlantis (2001)	4720	1980
4721	Zoolander (2001)	4721	1981
4722	Born Romantic (2000)	4722	1982
4723	Extreme Days (2001)	4723	1983
4724	Go Figure (Va savoir) (2001)	4724	1984
4725	Won't Anybody Listen? (2000)	4725	1985
4726	Joy Ride (2001)	4726	1986
4727	Max Keeble's Big Move (2001)	4727	1987
4728	Serendipity (2001)	4728	1988
4729	Grateful Dawg (2000)	4729	1989
4730	"Swamp, The (Ciénaga, La) (2001)"	4730	1990
4731	"Big Red One, The (1980)"	4731	1991
4732	"Boogeyman, The (1980)"	4732	1992
4733	"Party, The (Boum, La) (1980)"	4733	1993
4734	Lady in a Cage (1964)	4734	1994
4735	Brubaker (1980)	4735	1995
4736	Can't Stop the Music (1980)	4736	1996
4737	Carny (1980)	4737	1997
4738	"Changeling, The (1980)"	4738	1998
4739	Cheech & Chong's Next Movie (1980)	4739	1999
4740	Coal Miner's Daughter (1980)	4740	2000
4741	"Competition, The (1980)"	4741	2001
4742	Cruising (1980)	4742	2002
4743	D.O.A. (1980)	4743	2003
4744	Death Ship (1980)	4744	2004
4745	"Last Metro, The (Dernier métro, Le) (1980)"	4745	2005
4746	Divine Madness! (1980)	4746	2006
4747	"Dogs of War, The (1980)"	4747	2007
4748	"Learning Curve, The (1999)"	4748	2008
4749	Bandits (2001)	4749	2009
4750	Corky Romano (2001)	4750	2010
4751	Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993)	4751	2011
4752	Fat Girl (À ma soeur!) (2001)	4752	2012
4753	Mulholland Drive (2001)	4753	2013
4754	My First Mister (2001)	4754	2014
4755	Spriggan (Supurigan) (1998)	4755	2015
4756	Things Behind the Sun (2001)	4756	2016
4757	Bones (2001)	4757	2017
4758	Brannigan (1975)	4758	2018
4759	Clambake (1967)	4759	2019
4760	Dirty Harry (1971)	4760	2020
4761	Destiny in Space (1994)	4761	2021
4762	Fiddler on the Roof (1971)	4762	2022
4763	Hail Columbia! (1982)	4763	1999
4764	Kansas (1988)	4764	2000
4765	Making the Grade (1984)	4765	2001
4766	Mission to Mir (1997)	4766	2002
4767	Not Without My Daughter (1991)	4767	2003
4768	Female Trouble (1975)	4768	2004
4769	Titanica (1992)	4769	2005
4770	From Hell (2001)	4770	2022
4771	"Last Castle, The (2001)"	4771	2000
4772	Riding in Cars with Boys (2001)	4772	2001
4773	Bangkok Dangerous (2000)	4773	2002
4774	Burnt Money (Plata Quemada) (2000)	4774	2003
4775	Dancing at the Blue Iguana (2000)	4775	2004
4776	Focus (2001)	4776	2005
4777	Intimacy (2000)	4777	2006
4778	Waking Life (2001)	4778	2007
4779	K-PAX (2001)	4779	2008
4780	On the Line (2001)	4780	2009
4781	Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001)	4781	2010
4782	Better Than Sex (2000)	4782	2011
4783	Donnie Darko (2001)	4783	2012
4784	High Heels and Low Lifes (2001)	4784	2013
4785	Life as a House (2001)	4785	2014
4786	"Man Who Wasn't There, The (2001)"	4786	2015
4787	Ouch (Aïe) (2000)	4787	2016
4788	"Town is Quiet, The (Ville est tranquille, La) (2000)"	4788	2017
4789	Trembling Before G-d (2001)	4789	2018
4790	Domestic Disturbance (2001)	4790	2019
4791	"Monsters, Inc. (2001)"	4791	2020
4792	"One, The (2001)"	4792	2021
4793	Tape (2001)	4793	2022
4794	Heist (2001)	4794	2020
4795	Shallow Hal (2001)	4795	1970
4796	King of the Jungle (2000)	4796	1971
4797	Maze (2000)	4797	1972
4798	When a Stranger Calls (1979)	4798	1973
4799	Timerider: The Adventure of Lyle Swann (1982)	4799	1974
4800	"Wash, The (2001)"	4800	1975
4801	Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)	4801	1976
4802	"Fluffer, The (2001)"	4802	1977
4803	Novocaine (2001)	4803	1978
4804	Black Knight (2001)	4804	1979
4805	Out Cold (2001)	4805	1980
4806	Spy Game (2001)	4806	1981
4807	"Devil's Backbone, The (Espinazo del diablo, El) (2001)"	4807	1982
4808	In the Bedroom (2001)	4808	1983
4809	"Way We Laughed, The (Così Ridevano) (1998)"	4809	1984
4810	Hell Up in Harlem (1973)	4810	1985
4811	Bucktown (1975)	4811	1986
4812	Across 110th Street (1972)	4812	1987
4813	"Little Soldier, The (Petit soldat, Le) (1963)"	4813	1988
4814	"Incredible Shrinking Woman, The (1981)"	4814	1989
4815	Katie Tippel (Keetje Tippel) (1975)	4815	1990
4816	Jabberwocky (1977)	4816	1991
4817	Funny Girl (1968)	4817	1992
4818	Circus of Horrors (1960)	4818	1993
4819	Breathless (À bout de souffle) (1960)	4819	1994
4820	"Beastmaster, The (1982)"	4820	1995
4821	Midway (1976)	4821	1996
4822	MacArthur (1977)	4822	1997
4823	"Young Lions, The (1958)"	4823	1998
4824	Subway (1985)	4824	1999
4825	"Now, Voyager (1942)"	4825	2000
4826	Little Women (1933)	4826	2001
4827	Halls of Montezuma (1950)	4827	2002
4828	Guadalcanal Diary (1943)	4828	2003
4829	Anzio (1968)	4829	2004
4830	"Cheap Detective, The (1978)"	4830	2005
4831	Everybody's Famous! (Iedereen beroemd!) (2000)	4831	2006
4832	"Last Wave, The (1977)"	4832	2007
4833	That Obscure Object of Desire (Cet obscur objet du désir) (1977)	4833	2008
4834	"Toy, The (1982)"	4834	2009
4835	Funeral in Berlin (1966)	4835	2010
4836	Don't Go in the House (1980)	4836	2011
4837	Dressed to Kill (1980)	4837	2012
4838	"Earthling, The (1980)"	4838	2013
4839	"Exterminator, The (1980)"	4839	2014
4840	"Falls, The (1980)"	4840	2015
4841	Fame (1980)	4841	2016
4842	Fatso (1980)	4842	2017
4843	"Aviator's Wife, The (La femme de l'aviateur) (1981)"	4843	2018
4844	"Final Countdown, The (1980)"	4844	2019
4845	"First Deadly Sin, The (1980)"	4845	2020
4846	Flash Gordon (1980)	4846	2021
4847	"Angry Red Planet, The (1959)"	4847	2022
4848	At the Earth's Core (1976)	4848	1999
4849	Empire of the Ants (1977)	4849	2000
4850	"Enforcer, The (1976)"	4850	2001
4851	"Eye for an Eye, An (1981)"	4851	2002
4852	"Gauntlet, The (1977)"	4852	2003
4853	I Bury the Living (1958)	4853	2004
4854	Invasion U.S.A. (1985)	4854	2005
4855	Lone Wolf McQuade (1983)	4855	2022
4856	Lord of the Flies (1990)	4856	2000
4857	Morons From Outer Space (1985)	4857	2001
4858	"People That Time Forgot, The (1977)"	4858	2002
4859	Ocean's Eleven (a.k.a. Ocean's 11) (1960)	4859	2003
4860	"Sicilian, The (1987)"	4860	2004
4861	"Stunt Man, The (1980)"	4861	2005
4862	Sudden Impact (1983)	4862	2006
4863	Behind Enemy Lines (2001)	4863	2007
4864	"Affair of the Necklace, The (2001)"	4864	2008
4865	"Independent, The (2000)"	4865	2009
4866	Pornstar: The Legend of Ron Jeremy (2001)	4866	2010
4867	Texas Rangers (2001)	4867	2011
4868	Ocean's Eleven (2001)	4868	2012
4869	Baran (2001)	4869	2013
4870	"Business of Strangers, The (2001)"	4870	2014
4871	"Incredible Shrinking Man, The (1957)"	4871	2015
4872	No Man's Land (2001)	4872	2016
4873	Piñero (2001)	4873	2017
4874	And Then There Were None (1945)	4874	2018
4875	"Blue Angel, The (Blaue Engel, Der) (1930)"	4875	2019
4876	Moscow on the Hudson (1984)	4876	2020
4877	"Owl and the Pussycat, The (1970)"	4877	2021
4878	"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"	4878	2022
4879	Not Another Teen Movie (2001)	4879	2020
4880	Vanilla Sky (2001)	4880	1970
4881	Iris (2001)	4881	1971
4882	Kandahar (Safar e Ghandehar) (2001)	4882	1972
4883	Lantana (2001)	4883	1973
4884	"Royal Tenenbaums, The (2001)"	4884	1974
4885	Bill & Ted's Bogus Journey (1991)	4885	1975
4886	Clockwise (1986)	4886	1976
4887	"Crawling Eye, The (a.k.a. Trollenberg Terror, The) (1958)"	4887	1977
4888	"Holcroft Covenant, The (1985)"	4888	1978
4889	Morgan! (1966)	4889	1979
4890	Sheena (1984)	4890	1980
4891	Silent Rage (1982)	4891	1981
4892	Spacehunter: Adventures in the Forbidden Zone (1983)	4892	1982
4893	White Water Summer (1987)	4893	1983
4894	How High (2001)	4894	1984
4895	Jimmy Neutron: Boy Genius (2001)	4895	1985
4896	Joe Somebody (2001)	4896	1986
4897	Kate & Leopold (2001)	4897	1987
4898	"Lord of the Rings: The Fellowship of the Ring, The (2001)"	4898	1988
4899	"Majestic, The (2001)"	4899	1989
4900	"Beautiful Mind, A (2001)"	4900	1990
4901	Little Otik (Otesánek) (2000)	4901	1991
4902	"Convent, The (2000)"	4902	1992
4903	"Defiant Ones, The (1958)"	4903	1993
4904	Dodsworth (1936)	4904	1994
4905	Medium Cool (1969)	4905	1995
4906	Sahara (1943)	4906	1996
4907	Fritz the Cat (1972)	4907	1997
4908	"Nine Lives of Fritz the Cat, The (1974)"	4908	1998
4909	"Party, The (1968)"	4909	1999
4910	Separate Tables (1958)	4910	2000
4911	Sex and Zen (Rou pu Tuan zhi tou Qing bao Jian) (1992)	4911	2001
4912	Topkapi (1964)	4912	2002
4913	Witness for the Prosecution (1957)	4913	2003
4914	Ali (2001)	4914	2004
4915	Black Hawk Down (2001)	4915	2005
4916	Charlotte Gray (2001)	4916	2006
4917	Yentl (1983)	4917	2007
4918	Gosford Park (2001)	4918	2008
4919	I Am Sam (2001)	4919	2009
4920	Monster's Ball (2001)	4920	2010
4921	"Shipping News, The (2001)"	4921	2011
4922	"Big Heat, The (1953)"	4922	2012
4923	Motorama (1991)	4923	2013
4924	Queen Bee (1955)	4924	2014
4925	Silent Trigger (1996)	4925	2015
4926	Murder by Death (1976)	4926	2016
4927	"Servant, The (1963)"	4927	2017
4928	"Waterdance, The (1992)"	4928	2018
4929	Come Undone (Presque Rien) (2000)	4929	2019
4930	Orange County (2002)	4930	2020
4931	"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"	4931	2021
4932	Another 48 Hrs. (1990)	4932	2022
4933	What Time Is It There? (Ni neibian jidian) (2001)	4933	1999
4934	China Moon (1994)	4934	2000
4935	"Good Wife, The (1987)"	4935	2001
4936	Maria's Lovers (1984)	4936	2002
4937	Romantic Comedy (1983)	4937	2003
4938	"Russia House, The (1990)"	4938	2004
4939	"Truly, Madly, Deeply (1991)"	4939	2005
4940	Wuthering Heights (1970)	4940	2022
4941	California Suite (1978)	4941	2000
4942	"Long Gray Line, The (1955)"	4942	2001
4943	"Flight of Dragons, The (1982)"	4943	2002
4944	Dragonslayer (1981)	4944	2003
4945	Conan the Destroyer (1984)	4945	2004
4946	Fire and Ice (1983)	4946	2005
4947	Forbidden Zone (1980)	4947	2006
4948	"Formula, The (1980)"	4948	2007
4949	Foxes (1980)	4949	2008
4950	Galaxina (1980)	4950	2009
4951	Impostor (2002)	4951	2010
4952	Kung Pow: Enter the Fist (2002)	4952	2011
4953	Snow Dogs (2002)	4953	2012
4954	48 Hrs. (1982)	4954	2013
4955	"Farewell, The (Abschied - Brechts letzter Sommer) (2000)"	4955	2014
4956	Italian for Beginners (Italiensk for begyndere) (2000)	4956	2015
4957	Time of Favor (Ha-Hesder) (2000)	4957	2016
4958	Blankman (1994)	4958	2017
4959	Brainstorm (1983)	4959	2018
4960	Dragon: The Bruce Lee Story (1993)	4960	2019
4961	"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle) (1974)"	4961	2020
4962	4 for Texas (1963)	4962	2021
4963	Heart of Glass (Herz aus Glas) (1976)	4963	2022
4964	Little Dieter Needs to Fly (1997)	4964	2020
4965	M*A*S*H (a.k.a. MASH) (1970)	4965	1970
4966	Mrs. Soffel (1984)	4966	1971
4967	Seconds (1966)	4967	1972
4968	One-Eyed Jacks (1961)	4968	1973
4969	The Count of Monte Cristo (2002)	4969	1974
4970	"Mothman Prophecies, The (2002)"	4970	1975
4971	"Walk to Remember, A (2002)"	4971	1976
4972	American Adobo (2000)	4972	1977
4973	Beijing Bicycle (Shiqi sui de dan che) (2001)	4973	1978
4974	Escaflowne: The Movie (Escaflowne) (2000)	4974	1979
4975	"Hey, Happy! (2001)"	4975	1980
4976	Maelström (2000)	4976	1981
4977	Metropolis (2001)	4977	1982
4978	"Son's Room, The (Stanza del figlio, La) (2001)"	4978	1983
4979	Storytelling (2001)	4979	1984
4980	Waydowntown (2000)	4980	1985
4981	"Adventures of Huck Finn, The (1993)"	4981	1986
4982	Cousins (1989)	4982	1987
4983	Falling in Love (1984)	4983	1988
4984	Young at Heart (1954)	4984	1989
4985	Slackers (2002)	4985	1990
4986	Birthday Girl (2001)	4986	1991
4987	"Rumor of Angels, A (2000)"	4987	1992
4988	Rare Birds (2001)	4988	1993
4989	Caged Heat (1974)	4989	1994
4990	Carmen Jones (1954)	4990	1995
4991	"Five Heartbeats, The (1991)"	4991	1996
4992	Get Out Your Handkerchiefs (Préparez vos mouchoirs) (1978)	4992	1997
4993	"Going Places (Valseuses, Les) (1974)"	4993	1998
4994	Honky Tonk Freeway (1981)	4994	1999
4995	"Hunchback of Notre Dame, The (Notre Dame de Paris) (1956)"	4995	2000
4996	The Man from Acapulco (1973)	4996	2001
4997	Big Fat Liar (2002)	4997	2002
4998	Collateral Damage (2002)	4998	2003
4999	Rollerball (2002)	4999	2004
5000	"Scotland, Pa. (2001)"	5000	2005
5001	Baby's Day Out (1994)	5001	2006
5002	Bright Eyes (1934)	5002	2007
5003	Dimples (1936)	5003	2008
5004	Heidi (1937)	5004	2009
5005	"Man Who Loved Women, The (1983)"	5005	2010
5006	Richard Pryor Here and Now (1983)	5006	2011
5007	Rookie of the Year (1993)	5007	2012
5008	"Sandlot, The (1993)"	5008	2013
5009	Cows (Vacas) (1991)	5009	2014
5010	Don't Look Now (1973)	5010	2015
5011	Crossroads (2002)	5011	2016
5012	Hart's War (2002)	5012	2017
5013	John Q (2002)	5013	2018
5014	Return to Never Land (2002)	5014	2019
5015	Super Troopers (2001)	5015	2020
5016	"Good Son, The (1993)"	5016	2021
5017	Last Orders (2001)	5017	2022
5018	After the Fox (Caccia alla volpe) (1966)	5018	1999
5019	"Bad and the Beautiful, The (1952)"	5019	2000
5020	Cast a Giant Shadow (1966)	5020	2001
5021	Designing Woman (1957)	5021	2002
5022	Funny Lady (1975)	5022	2003
5023	"Heartbreak Kid, The (1972)"	5023	2004
5024	Saturday Night and Sunday Morning (1960)	5024	2005
5025	Sleuth (1972)	5025	2022
5026	Stroszek (1977)	5026	2000
5027	Summer of '42 (1971)	5027	2001
5028	"Touch of Class, A (1973)"	5028	2002
5029	Town Without Pity (1961)	5029	2003
5030	Used Cars (1980)	5030	2004
5031	"Deadly Mantis, The (1957)"	5031	2005
5032	Dragonfly (2002)	5032	2006
5033	Queen of the Damned (2002)	5033	2007
5034	Big Bad Love (2001)	5034	2008
5035	Green Dragon (2001)	5035	2009
5036	How to Kill Your Neighbor's Dog (2000)	5036	2010
5037	"Last Man, The (2000)"	5037	2011
5038	Maryam (2000)	5038	2012
5039	Mean Machine (2001)	5039	2013
5040	Monsoon Wedding (2001)	5040	2014
5041	Wendigo (2001)	5041	2015
5042	Scratch (2001)	5042	2016
5043	State Property (2002)	5043	2017
5044	"Bad News Bears, The (1976)"	5044	2018
5045	"Bad News Bears Go to Japan, The (1978)"	5045	2019
5046	"Bad News Bears in Breaking Training, The (1977)"	5046	2020
5047	"Firemen's Ball, The (Horí, má panenko) (1967)"	5047	2021
5048	"Lone Ranger, The (1956)"	5048	2022
5049	"Lone Ranger and the Lost City of Gold, The (1958)"	5049	2020
5050	Loves of a Blonde (Lásky jedné plavovlásky) (1965)	5050	1970
5051	Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000)	5051	1971
5052	Wild Strawberries (Smultronstället) (1957)	5052	1972
5053	Black Like Me (1964)	5053	1973
5054	Cattle Queen of Montana (1954)	5054	1974
5055	Under the Skin (1997)	5055	1975
5056	40 Days and 40 Nights (2002)	5056	1976
5057	We Were Soldiers (2002)	5057	1977
5058	Trouble Every Day (2001)	5058	1978
5059	"Arena, The (a.k.a. Naked Warriors) (1974)"	5059	1979
5060	"Big Bird Cage, The (1972)"	5060	1980
5061	"Big Doll House, The (1971)"	5061	1981
5062	"Church, The (Chiesa, La) (1989)"	5062	1982
5063	Cross Creek (1983)	5063	1983
5064	Ferngully: The Last Rainforest (1992)	5064	1984
5065	Night of the Zombies (a.k.a. Hell of the Living Dead) (Virus) (1980)	5065	1985
5066	Intersection (1994)	5066	1986
5067	"Jo Jo Dancer, Your Life is Calling (1986)"	5067	1987
5068	Stage Fright (Deliria) (1987)	5068	1988
5069	"Troll in Central Park, A (1994)"	5069	1989
5070	Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979)	5070	1990
5071	"Amazing Adventure, The (a.k.a. The Amazing Quest of Ernest Bliss) (1936)"	5071	1991
5072	My Favorite Brunette (1947)	5072	1992
5073	Royal Wedding (1951)	5073	1993
5074	Scarlet Street (1945)	5074	1994
5075	All About the Benjamins (2002)	5075	1995
5076	"Time Machine, The (2002)"	5076	1996
5077	Full Frontal (2002)	5077	1997
5078	Divorcing Jack (1998)	5078	1998
5079	"Field, The (1990)"	5079	1999
5080	Hidden Agenda (1990)	5080	2000
5081	Luminarias (2000)	5081	2001
5082	"Magnificent Ambersons, The (1942)"	5082	2002
5083	Fun (1994)	5083	2003
5084	Gloria (1980)	5084	2004
5085	"Great Rock 'n' Roll Swindle, The (1980)"	5085	2005
5086	Hangar 18 (1980)	5086	2006
5087	Hawk the Slayer (1980)	5087	2007
5088	He Knows You're Alone (a.k.a. Blood Wedding) (1980)	5088	2008
5089	Heaven's Gate (1980)	5089	2009
5090	Hero at Large (1980)	5090	2010
5091	Honeysuckle Rose (a.k.a. On the Road Again) (1980)	5091	2011
5092	Hopscotch (1980)	5092	2012
5093	How to Beat the High Cost of Living (1980)	5093	2013
5094	Humanoids from the Deep (1980)	5094	2014
5095	Inside Moves (1980)	5095	2015
5096	"Island, The (1980)"	5096	2016
5097	"Jazz Singer, The (1980)"	5097	2017
5098	Who's Singin' Over There? (a.k.a. Who Sings Over There) (Ko to tamo peva) (1980)	5098	2018
5099	"Zombie Lake (Lac des morts vivants, Le) (Zombies Lake) (Lake of the Living Dead, The) (1981)"	5099	2019
5100	Lion of the Desert (1980)	5100	2020
5101	Little Darlings (1980)	5101	2021
5102	"Long Good Friday, The (1980)"	5102	2022
5103	"Long Riders, The (1980)"	5103	1999
5104	"Man Who Saw Tomorrow, The (1980)"	5104	2000
5105	Eaten Alive (Mangiati Vivi) (1980)	5105	2001
5106	Mon oncle d'Amérique (1980)	5106	2002
5107	"Monster Club, The (1980)"	5107	2003
5108	Death Watch (La Mort en Direct) (1980)	5108	2004
5109	Motel Hell (1980)	5109	2005
5110	Mother's Day (1980)	5110	2022
5111	"Mountain Men, The (1980)"	5111	2000
5112	"Ninth Configuration, The (a.k.a. Twinkle, Twinkle, Killer Kane) (1980)"	5112	2001
5113	Ffolkes (1979)	5113	2002
5114	"Burial Ground (a.k.a. Zombie Horror) (a.k.a. Zombie 3) (Notti del Terrore, Le) (1981)"	5114	2003
5115	"Nude Bomb, The (1980)"	5115	2004
5116	"Octagon, The (1980)"	5116	2005
5117	"Oh, God! Book II (1980)"	5117	2006
5118	"Oh, God! (1977)"	5118	2007
5119	"Oh, Heavenly Dog! (1980)"	5119	2008
5120	"Pepi, Luci, Bom (Pepi, Luci, Bom y Otras Chicas del Montón) (1980)"	5120	2009
5121	Super Fuzz (a.k.a. Super Snooper) (Poliziotto superpiù) (1980)	5121	2010
5122	Ice Age (2002)	5122	2011
5123	Resident Evil (2002)	5123	2012
5124	Showtime (2002)	5124	2013
5125	Harrison's Flowers (2000)	5125	2014
5126	Kissing Jessica Stein (2001)	5126	2015
5127	Pauline & Paulette (Pauline en Paulette) (2001)	5127	2016
5128	Promises (2001)	5128	2017
5129	And Your Mother Too (Y tu mamá también) (2001)	5129	2018
5130	All the Right Moves (1983)	5130	2019
5131	Barabbas (1961)	5131	2020
5132	"Ghost Breakers, The (1940)"	5132	2021
5133	I Think I Do (1997)	5133	2022
5134	"Paleface, The (1948)"	5134	2020
5135	Road to Morocco (1942)	5135	1970
5136	Road to Singapore (1940)	5136	1971
5137	Road to Utopia (1946)	5137	1972
5138	Road to Zanzibar (1941)	5138	1973
5139	Split Second (1992)	5139	1974
5140	"Tale of Springtime, A (Conte de Printemps) (1990)"	5140	1975
5141	Taps (1981)	5141	1976
5142	Return of the Secaucus 7 (1980)	5142	1977
5143	Rude Boy (1980)	5143	1978
5144	Running Scared (1980)	5144	1979
5145	Seems Like Old Times (1980)	5145	1980
5146	Serial (1980)	5146	1981
5147	"Young Master, The (Shi di chu ma) (1980)"	5147	1982
5148	Shogun Assassin (1980)	5148	1983
5149	Simon (1980)	5149	1984
5150	Smokey and the Bandit II (1980)	5150	1985
5151	Smokey and the Bandit (1977)	5151	1986
5152	Smokey and the Bandit III (1983)	5152	1987
5153	Spetters (1980)	5153	1988
5154	Stir Crazy (1980)	5154	1989
5155	"Charter Trip, The (a.k.a. Package Tour, The) (Sällskapsresan) (1980)"	5155	1990
5156	Teheran 43: Spy Ring (a.k.a. Assassination Attempt) (Tegeran-43) (1980)	5156	1991
5157	Cousins in Love (a.k.a. Tender Cousins) (Tendres Cousines) (1980)	5157	1992
5158	Blade II (2002)	5158	1993
5159	Sorority Boys (2002)	5159	1994
5160	Stolen Summer (2002)	5160	1995
5161	In the Winter Dark (1998)	5161	1996
5162	George Washington (2000)	5162	1997
5163	Homicidal (1961)	5163	1998
5164	"Life is to Whistle (Vida es silbar, La) (1998)"	5164	1999
5165	"Light at the Edge of the World, The (1971)"	5165	2000
5166	Mr. Sardonicus (1961)	5166	2001
5167	Strait-Jacket (1964)	5167	2002
5168	Clockstoppers (2002)	5168	2003
5169	Death to Smoochy (2002)	5169	2004
5170	Panic Room (2002)	5170	2005
5171	"Rookie, The (2002)"	5171	2006
5172	No Such Thing (2001)	5172	2007
5173	"Piano Teacher, The (La pianiste) (2001)"	5173	2008
5174	Teddy Bears' Picnic (2001)	5174	2009
5175	30 Years to Life (2001)	5175	2010
5176	Time Out (L'emploi du temps) (2001)	5176	2011
5177	Very Annie Mary (2001)	5177	2012
5178	Bar Girls (1994)	5178	2013
5179	Boxcar Bertha (1972)	5179	2014
5180	Crimes of Passion (1984)	5180	2015
5181	"Evil That Men Do, The (1984)"	5181	2016
5182	Fraternity Vacation (1985)	5182	2017
5183	Impromptu (1991)	5183	2018
5184	Salmonberries (1991)	5184	2019
5185	"Wrong Guys, The (1988)"	5185	2020
