MovieID,Title,Genres
6117,Laurel Canyon (2002),Drama
6118,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama
6119,"Safety of Objects, The (2001)",Drama
6120,Bend It Like Beckham (2002),Comedy|Drama|Romance
6121,"Hunted, The (2003)",Action|Drama|Thriller
6122,Willard (2003),Drama|Horror|Thriller
6123,Gaudi Afternoon (2001),Comedy|Drama|Mystery
6124,Prozac Nation (2001),Drama
6125,Spun (2001),Comedy|Crime|Drama
6126,Under the Skin of the City (Zir-e-poost-e Shahr) (2001),Drama
6127,King of Kings (1961),Drama
6128,"Lost Honor of Katharina Blum, The (Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann, Die) (1975)",Drama
6129,Loving You (1957),Drama|Musical
6130,"Talk of the Town, The (1942)",Comedy|Romance|Thriller
6131,Two-Lane Blacktop (1971),Drama
6132,Bang the Drum Slowly (1973),Drama
6133,"Benny Goodman Story, The (1955)",Drama|Musical
6134,Born Free (1966),Adventure|Children|Drama
6135,Born Yesterday (1993),Comedy|Romance
6136,Equus (1977),Drama|Mystery
6137,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War
6138,Fear Strikes Out (1957),Drama
6139,"Glenn Miller Story, The (1953)",Drama
6140,Green Card (1990),Comedy|Drama|Romance
6141,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi
6142,One Good Cop (1991),Action|Crime|Drama
6143,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance
6144,Ringu (Ring) (1998),Horror|Mystery|Thriller
6145,Ringu 2 (Ring 2) (1999),Horror|Mystery
6146,Salaam Bombay! (1988),Drama
6147,Sweet Charity (1969),Comedy|Drama|Musical|Romance
6148,Talent for the Game (1991),Drama
6149,Women in Love (1969),Drama|Romance
6150,Japon (a.k.a. Japan) (Japón) (2002),Drama
6151,Boat Trip (2003),Comedy
6152,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
6153,Piglet's Big Movie (2003),Animation|Children
6154,"View from the Top, A (2003)",Comedy|Romance
6155,Down and Out with the Dolls (2001),Comedy
6156,"Awful Truth, The (1937)",Comedy|Romance
6157,"Bible, The (a.k.a. Bible... In the Beginning, The) (1966)",Drama
6158,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)",Horror|Mystery|Thriller
6159,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),Documentary|Drama
6160,"Dames du Bois de Boulogne, Les (Ladies of the Bois de Boulogne, The) (Ladies of the Park) (1945)",Drama|Romance
6161,My Friend Flicka (1943),Children|Western
6162,"Robe, The (1953)",Drama
6163,Wind (1992),Action|Romance
6164,Unknown Pleasures (Ren xiao yao) (2002),Comedy|Drama
6165,Basic (2003),Drama|Thriller|War
6166,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
6167,Head of State (2003),Comedy
6168,What a Girl Wants (2003),Comedy|Drama|Romance
6169,Assassination Tango (2002),Drama|Thriller
6170,Raising Victor Vargas (2002),Comedy|Drama|Romance
6171,Stevie (2002),Documentary
6172,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy
6173,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance
6174,Eye of God (1997),Drama
6175,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance
6176,Physical Evidence (1989),Crime|Thriller
6177,Square Dance (1987),Drama|Romance
6178,Wake of the Red Witch (1948),Action|Adventure|Drama
6179,Winter Kills (1979),Drama
6180,Fellini: I'm a Born Liar (Fellini: Je Suis um Grand Menteur) (2001),Documentary
6181,"Good Thief, The (2002)",Crime|Drama
6182,"Man Apart, A (2003)",Action|Crime|Drama|Thriller
6183,Phone Booth (2002),Drama|Thriller
6184,Cet amour-là (2001),Drama|Romance
6185,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
6186,DysFunktional Family (2003),Comedy|Documentary
6187,Levity (2003),Drama
6188,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama
6189,Anger Management (2003),Comedy
6190,Better Luck Tomorrow (2002),Crime|Drama
6191,Ghosts of the Abyss (2003),Documentary|IMAX
6192,House of 1000 Corpses (2003),Horror
6193,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama
6194,Marion Bridge (2002),Drama
6195,XX/XY (2002),Drama|Romance
6196,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
6197,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy
6198,"Mighty Wind, A (2003)",Comedy|Musical
6199,Holes (2003),Adventure|Children|Comedy|Mystery
6200,Malibu's Most Wanted (2003),Comedy|Crime
6201,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary
6202,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime
6203,Straw Dogs (1971),Drama|Thriller
6204,Beginning of the End (1957),Sci-Fi
6205,"Andromeda Strain, The (1971)",Mystery|Sci-Fi
6206,Brainscan (1994),Comedy|Horror|Sci-Fi|Thriller
6207,Fahrenheit 451 (1966),Drama|Sci-Fi
6208,I Am Trying to Break Your Heart (2002),Documentary
6209,"Iceman Cometh, The (1973)",Drama
6210,Legal Eagles (1986),Comedy|Crime|Romance
6211,Married to It (1991),Comedy|Drama
6212,Memories of Me (1988),Comedy|Drama
6213,"Other Side of Heaven, The (2001)",Adventure|Drama
6214,"Private Function, A (1984)",Comedy
6215,Sibling Rivalry (1990),Comedy
6216,Undercover Blues (1993),Comedy|Crime
6217,Wildcats (1986),Comedy
6218,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical
6219,Cartouche (1962),Action|Adventure|Comedy|Drama
6220,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy|Romance
6221,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama
6222,Scenes from a Mall (1991),Comedy
6223,Stella (1990),Drama
6224,Confidence (2003),Crime|Thriller
6225,Identity (2003),Crime|Horror|Mystery|Thriller
6226,It Runs in the Family (2003),Comedy|Drama
6227,"Real Cancun, The (2003)",Documentary
6228,City of Ghosts (2002),Crime|Drama|Thriller
6229,"Decade Under the Influence, A (2003)",Documentary
6230,House of Fools (2002),Drama|Romance|War
6231,Manic (2001),Drama
6232,People I Know (2002),Crime|Drama
6233,Spellbound (2002),Documentary
6234,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance
6235,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
6236,Blue Car (2002),Drama
6237,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller
6238,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama
6239,Owning Mahowny (2003),Crime|Drama|Thriller
6240,Daddy Day Care (2003),Children|Comedy
6241,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama
6242,Only the Strong Survive - A Celebration of Soul (2002),Documentary|Musical
6243,"Shape of Things, The (2003)",Drama
6244,"Trip, The (2002)",Comedy|Drama|Romance
6245,Washington Heights (2002),Drama|Romance
6246,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance
6247,"Chorus Line, A (1985)",Comedy|Drama|Musical
6248,Absolute Beginners (1986),Musical
6249,Beat Street (1984),Drama|Musical
6250,Breakin' 2: Electric Boogaloo (1984),Musical
6251,Breakin' (1984),Drama|Musical
6252,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
6253,Hysterical Blindness (2002),Drama
6254,Lambada (1990),Drama
6255,Roadie (1980),Comedy|Musical
6256,"Carpetbaggers, The (1964)",Drama
6257,"Girls, Les (1957)",Musical
6258,Gunfight at the O.K. Corral (1957),Western
6259,High Society (1956),Comedy|Musical|Romance
6260,Kiss Me Kate (1953),Comedy|Musical|Romance
6261,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6262,Dracula: Pages from a Virgin's Diary (2001),Horror|Mystery
6263,Down with Love (2003),Comedy|Romance
6264,Cinemania (2002),Documentary
6265,Friends and Family (2001),Comedy
6266,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance
6267,Pokémon Heroes (2003),Animation|Children
6268,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
6269,"In-Laws, The (2003)",Comedy
6270,Gigantic (A Tale of Two Johns) (2002),Documentary
6271,Respiro (2002),Comedy|Drama
6272,Finding Nemo (2003),Adventure|Animation|Children|Comedy
6273,"Italian Job, The (2003)",Action|Crime
6274,Wrong Turn (2003),Horror|Thriller
6275,Capturing the Friedmans (2003),Documentary
6276,"Three Marias, The (Três Marias, As) (2002)",Drama
6277,Together (Han ni Zai Yiki) (2002),Drama
6278,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
6279,Love the Hard Way (2001),Crime|Drama|Romance
6280,Whale Rider (2002),Drama
6281,Nevada Smith (1966),Western
6282,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller
6283,Regeneration (1997),Drama|War
6284,Silk Stockings (1957),Musical
6285,Snowball Express (1972),Children|Comedy
6286,"Man Called Horse, A (1970)",Adventure|Drama|Western
6287,For Sale (À Vendre) (1998),Drama
6288,Big Jake (1971),Western
6289,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller
6290,Dementia 13 (1963),Horror|Thriller
6291,"Bizarre, Bizarre (Drôle de drame ou L'étrange aventure de Docteur Molyneux) (1937)",Comedy
6292,Le Mans (1971),Action|Adventure
6293,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary
6294,Rio Lobo (1970),Adventure|Romance|War|Western
6295,Siam Sunset (1999),Comedy
6296,"Swimmer, The (1968)",Drama
6297,"White Sheik, The (Sceicco bianco, Lo) (1952)",Comedy|Romance
6298,Treasure Island (1950),Adventure|Children
6299,Two Evil Eyes (1990),Horror
6300,"Walk, Don't Run (1966)",Comedy|Romance
6301,Animals are Beautiful People (1974),Comedy|Documentary
6302,Bend of the River (1952),Western
6303,Car Wash (1976),Comedy
6304,Come September (1961),Comedy
6305,Destry Rides Again (1939),Comedy|Western
6306,"Electric Horseman, The (1979)",Comedy|Western
6307,Gay Purr-ee (1962),Animation|Children|Musical
6308,Intervista (1987),Comedy|Drama
6309,King Rat (1965),Drama|War
6310,Live Wire (1992),Action
6311,Mr. & Mrs. Bridge (1990),Drama
6312,Night Passage (1957),Western
6313,"Rare Breed, The (1966)",Action|Drama|Romance|Western
6314,Shenandoah (1965),Drama|War|Western
6315,Straight Talk (1992),Comedy
6316,Oscar (1991),Comedy|Crime|Mystery|Romance
6317,"6th Man, The (Sixth Man, The) (1997)",Comedy
6318,"Far Country, The (1954)",Western
6319,"Railway Children, The (1970)",Children|Drama
6320,Two Mules for Sister Sara (1970),Comedy|War|Western
6321,Winchester '73 (1950),Western
6322,Ziggy Stardust and the Spiders from Mars (1973),Documentary|Musical
6323,Battle Cry (1955),Drama|War
6324,"Courtship of Eddie's Father, The (1963)",Comedy
6325,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary
6326,"Objective, Burma! (1945)",War
6327,Operation Pacific (1951),Drama|War
6328,This Boy's Life (1993),Drama
6329,13 Rue Madeleine (1947),Thriller|War
6330,633 Squadron (1964),Drama|War
6331,Attack! (1956),Drama|War
6332,Barton Fink (1991),Drama|Thriller
6333,Battle of Britain (1969),War
6334,Belle époque (1992),Comedy|Romance
6335,"Big Trail, The (1930)",Adventure|Romance|Western
6336,Cloak and Dagger (1946),Drama|Romance
6337,"Comancheros, The (1961)",Action|Adventure|Drama|Romance
6338,Duel at Diablo (1966),War
6339,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
6340,From the Terrace (1960),Drama
6341,"Heaven Knows, Mr. Allison (1957)",Drama|War
6342,"Hot Rock, The (1972)",Comedy|Crime
6343,"Long, Hot Summer, The (1958)",Drama
6344,Man of Aran (1934),Documentary
6345,Music Box (1989),Drama
6346,North to Alaska (1960),Comedy|Western
6347,This Man Must Die (Que la bête meure) (1969),Crime|Drama|Thriller
6348,Sink the Bismark! (1960),Action|Drama|War
6349,"Blue Max, The (1966)",Adventure|Drama|War
6350,"Desert Fox, The (1951)",Drama|War
6351,"Trial, The (Procès, Le) (1962)",Drama
6352,"Unforgiven, The (1960)",Drama|Western
6353,"Undefeated, The (1969)",Western
6354,Divine Trash (1998),Documentary
6355,Good Burger (1997),Children|Comedy
6356,Jubilee (1977),Drama
6357,Mississippi Masala (1991),Drama|Romance
6358,Quai des Orfèvres (Jenny Lamour) (1947),Crime|Drama
6359,"Stranger Among Us, A (1992)",Crime|Drama|Romance
6360,Cahill U.S. Marshal (Cahill: United States Marshal) (Wednesday Morning) (1973),Western
6361,Chisum (1970),Western
6362,Defense of the Realm (1986),Thriller
6363,Eat a Bowl of Tea (1989),Romance
6364,Half Moon Street (1986),Drama|Thriller
6365,"Truce, The (a.k.a. La Tregua) (1996)",Drama
6366,Opportunity Knocks (1990),Comedy
6367,Shattered (1991),Mystery|Thriller
6368,"Song of Bernadette, The (1943)",Drama
6369,"Life and Times of Judge Roy Bean, The (1972)",Comedy|Western
6370,"Spirit of '76, The (1990)",Comedy|Sci-Fi
6371,Thoroughly Modern Millie (1967),Comedy|Musical
6372,Where the Heart Is (1990),Comedy|Drama
6373,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
6374,From Justin to Kelly (2003),Musical|Romance
6375,Hollywood Homicide (2003),Action|Crime|Drama
6376,Rugrats Go Wild! (2003),Adventure|Animation|Children|Comedy
6377,"Hard Word, The (2002)",Comedy|Crime|Drama|Thriller
6378,"Heart of Me, The (2002)",Drama|Romance
6379,Jet Lag (Décalage horaire) (2002),Comedy|Romance
6380,"Loco Love (Mi Casa, Su Casa) (2002)",Comedy
6381,Manito (2002),Drama
6382,No Turning Back (2001),Adventure|Drama|Thriller
6383,Tycoon (Oligarkh) (2002),Crime|Drama
6384,Alex and Emma (2003),Comedy|Drama|Romance
6385,On_Line (a.k.a. On Line) (2002),Drama
6386,Experiment in Terror (1962),Crime|Thriller
6387,Ecstasy (Éxtasis) (1996),Drama
6388,Is Paris Burning? (Paris brûle-t-il?) (1966),Drama|War
6389,Murphy's War (1971),War
6390,Orphans of the Storm (1921),Drama
6391,"Satanic Rites of Dracula, The (1974)",Horror
6392,Strange Planet (1999),Comedy|Romance
6393,28 Days Later (2002),Action|Horror|Sci-Fi
6394,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
6395,Gasoline (Benzina) (2001),Crime
6396,Ed and His Dead Mother (1993),Comedy|Horror
6397,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller
6398,Just a Little Harmless Sex (1999),Comedy|Romance
6399,"Bank, The (2001)",Thriller
6400,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
6401,"Bodies, Rest & Motion (1993)",Drama|Romance
6402,Jesus (1979),Drama
6403,"Long Ships, The (1963)",Adventure
6404,Made for Each Other (1939),Comedy|Drama|Romance
6405,Ring of Terror (1962),Horror
6406,You Only Live Once (1937),Crime|Film-Noir
6407,Anastasia (1956),Drama
6408,"Babe, The (1992)",Drama
6409,Flight of the Intruder (1991),Action|War
6410,Fun with Dick and Jane (1977),Comedy
6411,Knights of the Round Table (1953),Adventure|Drama
6412,"Main Event, The (1979)",Comedy
6413,Man's Favorite Sport? (1964),Comedy
6414,Mr. Baseball (1992),Comedy|Romance
6415,Never on Sunday (Pote tin Kyriaki) (1960),Comedy|Drama
6416,Nuts (1987),Drama
6417,Rhapsody in August (Hachi-gatsu no kyôshikyoku) (1991),Drama
6418,Scaramouche (1952),Adventure|Romance
6419,Start the Revolution Without Me (1970),Comedy
6420,Strange Bedfellows (1965),Comedy
6421,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
6422,"Hour of the Pig, The (1993)",Crime|Drama|Mystery
6423,Up the Sandbox (1972),Comedy
6424,"What's Up, Doc? (1972)",Comedy
6425,Hulk (2003),Action|Adventure|Sci-Fi
6426,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
6427,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy
6428,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
6429,Swimming Pool (2003),Drama|Mystery|Thriller
6430,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
6431,Madame Satã (2002),Drama
6432,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
6433,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War
6434,"Holy Land, The (2001)",Drama
6435,"Housekeeper, The (femme de ménage, Une) (2002)",Comedy|Drama|Romance
6436,I Capture the Castle (2003),Drama|Romance
6437,Km. 0 - Kilometer Zero (Kilómetro cero) (2000),Comedy|Drama
6438,Northfork (2003),Drama|Fantasy
6439,Bad Boys II (2003),Action|Comedy|Crime|Thriller
6440,How to Deal (2003),Comedy|Drama|Romance
6441,Johnny English (2003),Action|Comedy|Thriller
6442,"Anarchist Cookbook, The (2002)",Comedy|Romance
6443,Dirty Pretty Things (2002),Crime|Drama|Thriller
6444,"Embalmer, The (Imbalsamatore, L') (2002)",Drama
6445,Garage Days (2002),Comedy|Musical
6446,On the Run (2002),Crime|Drama|Thriller
6447,"Sea Is Watching, The (Umi wa miteita) (2002)",Romance
6448,Born to Be Wild (1995),Adventure|Children|Comedy|Drama
6449,Curly Sue (1991),Comedy|Drama
6450,Little Giants (1994),Children|Comedy
6451,Loose Cannons (1990),Action|Comedy
6452,"Mouse That Roared, The (1959)",Comedy|War
6453,Spencer's Mountain (1963),Comedy|Drama
6454,Masked & Anonymous (2003),Comedy|Drama
6455,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
6456,Seabiscuit (2003),Drama
6457,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
6458,Buffalo Soldiers (2001),Comedy|Crime|Drama|War
6459,Camp (2003),Comedy|Musical
6460,Hotel (2001),Comedy
6461,"Lucía, Lucía (Hija del caníbal, La) (2003)",Comedy|Drama
6462,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama
6463,Scorched (2003),Comedy|Crime
6464,Avanti! (1972),Comedy|Drama
6465,Eve of Destruction (1991),Action|Sci-Fi|Thriller
6466,Gator (1976),Action|Drama
6467,Juggernaut (1974),Action|Thriller
6468,Kickboxer 2: The Road Back (1991),Action|Drama
6469,"Kiss Me, Stupid (1964)",Comedy
6470,"One, Two, Three (1961)",Comedy
6471,Possible Loves (Amores Possíveis) (2000),Comedy|Romance
6472,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery
6473,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller
6474,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi
6475,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller
6476,White Lightning (1973),Action|Crime|Drama
6477,American Wedding (American Pie 3) (2003),Comedy
6478,Gigli (2003),Comedy|Crime|Romance
6479,And Now... Ladies and Gentlemen... (2002),Romance|Thriller
6480,Boys Life 4: Four Play (2003),Comedy|Drama
6481,I'll Be There (2003),Comedy|Musical|Romance
6482,"Magdalene Sisters, The (2002)",Drama
6483,"Secret Lives of Dentists, The (2002)",Drama
6484,Freaky Friday (2003),Children|Comedy|Fantasy
6485,Seaside (Bord de Mer) (2002),Drama
6486,S.W.A.T. (2003),Action|Thriller
6487,"Divorce, Le (2003)",Comedy|Drama|Romance
6488,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi
6489,Step Into Liquid (2002),Documentary
6490,Accattone (1961),Drama
6491,...And God Spoke (1993),Comedy
6492,Big Trouble (1986),Comedy
6493,Brain Damage (1988),Comedy|Horror
6494,"Double Life, A (1947)",Crime|Drama|Film-Noir
6495,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy
6496,"Man in the Glass Booth, The (1975)",Drama
6497,Purpose (2002),Drama
6498,"Red Pony, The (1949)",Drama
6499,Sex & the Other Man (1996),Comedy|Drama
6500,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
6501,"Honeymoon Killers, The (1970)",Crime|Thriller
6502,Umberto D. (1952),Drama
6503,Brother's Keeper (1992),Documentary
6504,"Day of the Dolphin, The (1973)",Drama
6505,I Love You to Death (1990),Comedy|Crime
6506,Freddy vs. Jason (2003),Action|Horror|Thriller
6507,Grind (2003),Action|Comedy
6508,Open Range (2003),Western
6509,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
6510,Uptown Girls (2003),Comedy
6511,American Splendor (2003),Comedy|Drama
6512,"Backyard, The (2002)",Documentary
6513,Carnages (a.k.a. Carnage) (2002),Drama
6514,Passionada (2002),Comedy|Romance
6515,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
6516,Camp Nowhere (1994),Adventure|Children|Comedy
6517,"Cemetery Club, The (1993)",Comedy|Drama|Romance
6518,Changing Habits (1997),Comedy|Drama
6519,Hot Dog... The Movie (1984),Comedy
6520,House of Wax (1953),Crime|Horror|Mystery|Thriller
6521,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama
6522,Man's Best Friend (1993),Horror|Sci-Fi|Thriller
6523,Of Unknown Origin (1983),Horror
6524,Prince of Jutland (a.k.a. Royal Deceit) (1994),Drama
6525,Rowing with the Wind (Remando al viento) (1988),Drama|Romance
6526,"Rachel Papers, The (1989)",Drama|Romance
6527,"Sure Thing, The (1985)",Comedy|Romance
6528,Thrashin' (1986),Action|Drama
6529,Valley Girl (1983),Comedy|Romance
6530,Wait Until Dark (1967),Drama|Thriller
6531,Where the Rivers Flow North (1993),Drama
6532,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),Drama
6533,Showdown in Little Tokyo (1991),Action|Crime
6534,Tokyo Story (Tôkyô monogatari) (1953),Drama
6535,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance
6536,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
6537,Valley of the Dolls (1967),Drama
6538,"Business of Fancydancing, The (2002)",Drama
6539,Chunhyang (2000),Drama|Musical|Romance
6540,Tunes of Glory (1960),Drama
6541,Kind Hearts and Coronets (1949),Comedy|Drama
6542,Ash Wednesday (2002),Crime|Drama
6543,Joe Kidd (1972),Western
6544,"Keep, The (1983)",Horror|Thriller
6545,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi
6546,"Mysterians, The (Chikyu Boeigun) (1957)",Sci-Fi
6547,Attack of the Puppet People (1958),Horror|Sci-Fi
6548,"Beast from 20,000 Fathoms, The (1953)",Sci-Fi
6549,10 (1979),Comedy|Romance
6550,Tremors (1990),Comedy|Horror|Sci-Fi
6551,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance
6552,Me & Isaac Newton (1999),Documentary
6553,"Pink Panther, The (1963)",Comedy|Crime
6554,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
6555,Commando (1985),Action|Adventure
6556,Dracula (1979),Horror|Romance
6557,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
6558,Waco: The Rules of Engagement (1997),Documentary
6559,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance
6560,Ikiru (1952),Drama
6561,Comic Book Villains (2002),Comedy
6562,"Angel at My Table, An (1990)",Drama
6563,War Photographer (2001),Documentary|War
6564,"Ay, Carmela! (¡Ay, Carmela!) (1990)",Drama|War
6565,War and Peace (Jang Aur Aman) (2001),Documentary|War
6566,Far (2001),Drama
6567,Incident at Oglala (1992),Documentary
6568,Predictions of Fire (Prerokbe Ognja) (1996),Documentary
6569,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
6570,Revolution OS (2001),Documentary
6571,Live Nude Girls Unite! (2000),Documentary
6572,All the Little Animals (1998),Drama|Thriller
6573,Earth (1998),Drama|War
6574,Fire (1996),Drama
6575,Death in Venice (Morte a Venezia) (1971),Drama|Romance
6576,Marci X (2003),Comedy|Musical
6577,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
6578,My Boss's Daughter (2003),Comedy|Romance
6579,Autumn Spring (Babí léto) (2001),Comedy|Drama
6580,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance
6581,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy|Fantasy|Mystery
6582,Dust (2001),Drama|Western
6583,Stoked: The Rise and Fall of Gator (2002),Documentary
6584,Venus Boyz (2001),Documentary
6585,Suddenly (Tan de Repente) (2002),Comedy|Drama
6586,Jeepers Creepers 2 (2003),Horror|Thriller
6587,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance
6588,Civil Brand (2002),Drama
6589,Nola (2002),Drama
6590,Once Upon a Time in the Midlands (2002),Drama
6591,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",Comedy|Drama|Musical|Romance
6592,Zero Day (2002),Drama
6593,Dickie Roberts: Former Child Star (2003),Comedy
6594,"Order, The (2003)",Horror|Mystery|Thriller
6595,Home Room (2002),Drama
6596,Party Monster (2003),Comedy|Crime|Drama|Thriller
6597,Taking Sides (2001),Drama
6598,Cabin Fever (2002),Horror|Thriller
6599,Matchstick Men (2003),Comedy|Crime|Drama
6600,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
6601,Dummy (2002),Comedy|Drama|Romance
6602,Lost in Translation (2003),Comedy|Drama|Romance
6603,Luster (2002),Comedy|Drama|Romance
6604,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance
6605,So Close (Chik Yeung Tin Sai) (2002),Action|Comedy|Romance|Thriller
6606,Children of the Night (1991),Horror
6607,Daisy Miller (1974),Drama
6608,Enlightenment Guaranteed (Erleuchtung Garantiert) (2000),Comedy|Drama
6609,Gotcha! (1985),Comedy
6610,Hard to Hold (1984),Drama|Romance
6611,Kuffs (1992),Action|Comedy|Crime
6612,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama
6613,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
6614,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action
6615,Paper Moon (1973),Comedy|Crime|Drama
6616,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure|Musical
6617,"Song for Martin, A (Sång för Martin, En) (2001)",Drama
6618,Targets (1968),Crime|Thriller
6619,"Ugly American, The (1963)",Drama
6620,"Bostonians, The (1984)",Drama|Romance
6621,Convoy (1978),Action|Comedy|Drama
6622,Day of the Dead (1985),Horror|Sci-Fi|Thriller
6623,"Hello, Dolly! (1969)",Comedy|Musical|Romance
6624,I'm Going Home (Je rentre à la maison) (2001),Comedy|Drama
6625,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
6626,"Rose, The (1979)",Drama
6627,See No Evil (1971),Crime|Drama|Horror|Thriller
6628,Super Sucker (2002),Comedy
6629,Indiscretion of an American Wife (a.k.a. Terminal Station) (Stazione Termini) (1953),Drama
6630,At War with the Army (1950),Comedy|Musical|Romance
6631,Bingo (1991),Adventure|Comedy
6632,God told Me To (1976),Crime|Horror|Mystery|Sci-Fi|Thriller
6633,"I, Madman (1989)",Horror
6634,Jungle Book (1942),Adventure|Fantasy
6635,Once Bitten (1985),Comedy|Horror
6636,"Shrimp on the Barbie, The (1990)",Comedy
6637,Squirm (1976),Horror|Romance
6638,"Adventures of Huckleberry Finn, The (1960)",Adventure|Children
6639,"Brood, The (1979)",Horror
6640,"Prince and the Pauper, The (1937)",Adventure|Drama
