UserID,tag
5321,Underwater
5322,dystopia
5323,military recruits/training
5324,Monty Python
5325,biographical
5326,character based on real person:Muhammad Ali
5327,sport:boxing
5328,Aardman studios
5329,Bechdel Test:Fail
5330,claymation
5331,?adapted from:book
5332,centred on movie theatre
5333,Jamie's Dad's favourites
5334,setting:movie cinema
5335,dark comedy
5336,dystopia
5337,food/cooking?
5338,adapted from:book
5339,adapted from:book
5340,adultery
5341,deformity/disability
5342,Bechdel Test:Fail
5343,competition:dance
5344,feel good
5345,Red Curtain trilogy
5346,see also:Little Miss Sunshine
5347,see also:Strictly Ballroom
5348,sport:dancing
5349,rock concert footage
5350,adapted from:book
5351,author:Ken Kesey
5352,lobotomy
5353,mental illness
5354,nature of insanity
5355,setting:asylum
5356,adapted from:book
5357,author:William Goldman
5358,coming-of-age
5359,pirates (minor)
5360,screenwriter:William Goldman
5361,subgenre:fable
5362,Bechdel Test:Fail
5363,Nazis
5364,dystopia
5365,Kafka-esque
5366,BFI modern classic
5367,adapted from:play
5368,courtroom drama
5369,awesome soundtrack
5370,Bechdel Test:Fail
5371,BFI classic
5372,biographical
5373,cult of masculinity
5374,extraordinary!!!
5375,no love story
5376,no women
5377,rape (implied)
5378,adapted from:book
5379,author:Anthony Burgess
5380,bildungsroman
5381,brainwashing
5382,dystopia
5383,psychiatry
5384,rape
5385,adapted from:book
5386,author:Harper Lee
5387,courtroom drama
5388,murder
5389,adapted from:book
5390,Bechdel Test:Fail
5391,cult of masculinity
5392,insanity during war
5393,military
5394,no title sequence
5395,TÃ©a Leoni does not star in this movie
5396,will not like
5397,Bechdel Test:Pass (technically but not really)
5398,BFI classic
5399,cemetary funeral
5400,disorientating
5401,disorientation by foreign language
5402,disorientation by soundtrack music
5403,great cinematography
5404,great visuals
5405,murder
5406,novelist as protagonist
5407,plot point:animal:cat
5408,setting:Vienna
5409,sewer/tunnel chase
5410,the nature of love
5411,mafia
5412,death/fatality
5413,dwelling as character
5414,subgenre:haunted house
5415,scuba diving
5416,Shakespearean
5417,Hitchcock meant Psycho to be a comedy!
5418,murder
5419,remakeOf:Psycho (1960)
5420,see also:Psycho (1960)
5421,see also:Psycho (1998)
5422,Based on a TV show
5423,cameo-fest
5424,gag:tossing lighter out of car
5425,music
5426,music:rhythm & blues
5427,neo-Nazis
5428,SNL alums
5429,subgenre:buddies
5430,subgenre:road trip
5431,mafia
5432,military
5433,Aardman studios
5434,Bechdel Test:Fail
5435,claymation
5436,adapted from:play
5437,playwright:Shakespeare
5438,adapted from B'way
5439,biographical
5440,BFI modern classic
5441,major recutting
5442,rape
5443,sport:boxing
5444,setting:NYC
5445,adapted from:book
5446,astronauts
5447,author:Tom Wolfe
5448,Bechdel Test:Fail
5449,BFI modern classic
5450,topic:NASA
5451,adapted from:book
5452,setting:submarine
5453,submarine
5454,Bechdel Test:Fail
5455,deception to win wager
5456,plot:wager
5457,scam
5458,BFI classic
5459,death personified
5460,android(s)/cyborg(s)
5461,assassin
5462,BFI modern classic
5463,murder
5464,time travel
5465,adapted from:play
5466,playwright:Shakespeare
5467,playwright:Tom Stoppard
5468,related:Hamlet
5469,screenwriter:Tom Stoppard
5470,awesome soundtrack
5471,setting:NYC
5472,high school
5473,melodrama
5474,adultery
5475,See also:Rumour Has It
5476,Simon & Garfunkel soundtrack
5477,major recutting
5478,assassin
5479,assassin-in-training
5480,killer-as-protagonist
5481,murder
5482,RemakeOf:La Femme Nikita(1990)
5483,adapted from:book
5484,Bechdel Test:Fail
5485,cult of masulinity
5486,Dark humour (not a comedy)
5487,death/fatality
5488,Nature of leadership
5489,setting:POW camp
5490,theme:civilization vs. anarchy
5491,Yanks vs. Brits
5492,remake of 8-and-a-half
5493,cameo:Roman Polanski
5494,murder
5495,prequel to:The Two Jakes
5496,private detective
5497,sequel to:Chinatown
5498,setting:LA
5499,water
5500,quote:`we don't need no steenkin badges'
5501,Marx Brothers
5502,adapted from:book
5503,alcholism
5504,author:Stephen King
5505,dwelling as character
5506,mental illness
5507,protagonist is writer
5508,subgenre:haunted house
5509,INNOCENCE LOST
5510,BFI classic
5511,serial killer
5512,related:The Great Escape
5513,Bechdel Test:Fail
5514,BFI modern classic
5515,Bill Murray movie with frozen dead person
5516,death/fatality
5517,hypertextual
5518,mostly about a single day
5519,time
5520,time loop
5521,utopia
5522,weather reporter as protagonist
5523,BFI modern classic
5524,genre:western noir
5525,adapted from:book
5526,assassin
5527,assassin shooting in auditorium
5528,BFI classic
5529,incest (scene)
5530,killer-as-protagonist
5531,murder
5532,remakeOf:The Manchurian Candidate(1962)
5533,US VP
5534,adapted from:play
5535,clownish Cary Grant
5536,frantic
5537,insanity
5538,mad old woman is killer in comedy
5539,murder
5540,newlyweds
5541,time travel
5542,adapted from:book
5543,men being taught how to woo
5544,mentor/trainer
5545,related:Cyrano
5546,current
5547,infidelity
5548,notable:foot massage
5549,social commentary
5550,Nazis
5551,Disney animated feature
5552,assassin
5553,Bechdel Test:Fail
5554,genre:western noir
5555,murder
5556,related:High Noon
5557,time
5558,western
5559,adapted from:book
5560,assassin
5561,author:Raymond Chandler
5562,Bechdel Test:Fail
5563,BFI classic
5564,Bogart & Bacall
5565,character:Philip Marlowe
5566,infidelity
5567,major reshooting
5568,murder
5569,private detective
5570,sexy
5571,Bechdel Test:Pass
5572,dark comedy
5573,high school
5574,time travel
5575,subgenre:sword and sandal
5576,Bechdel Test:Fail
5577,mockumentary
5578,music:metal
5579,Nazis
5580,main character is simpleminded and has big impact on world
5581,plot point:television
5582,protagonist is an idiot
5583,satire
5584,Anglo-Indian relations
5585,biographical
5586,topic:Ghandi
5587,adapted from:book
5588,author:Milan Kundera
5589,feel good
5590,adapted from:book
5591,author:E. M. Forster
5592,plot point:sudden scientific insight
5593,US college students
5594,rape
5595,Rock Opera
5596,sport:baseball
5597,adapted from:book
5598,author:Rudyard Kipling
5599,screenwriter:William Goldman
5600,seeAlso:When Harry met Sally (1989)
5601,Xmas theme?
5602,killer-as-protagonist
5603,werewolf
5604,subgenre:haunted house
5605,subgenre:haunted house
5606,subgenre:haunted house
5607,dwelling as character
5608,subgenre:haunted house
5609,subgenre:haunted house
5610,adultery
5611,animal:bird
5612,animal:raven
5613,BFI classic
5614,adapted from:book
5615,vampire
5616,adapted from:book
5617,author:Stephen King
5618,killer-as-protagonist
5619,murder
5620,queer
5621,character:Freddy Krueger
5622,murder
5623,serial killer
5624,subgenre:slasher
5625,Based on a TV show
5626,cameo:Whoopi Goldberg
5627,even-numbered ST movie
5628,Star Trek
5629,STTNG
5630,time travel
5631,Xmas theme(?)
5632,courtroom
5633,murder
5634,adapted from:play
5635,author:Arthur Miller
5636,adapted from:book
5637,animation remade as live action
5638,Disney animated feature
5639,remadeAs:101 Dalmations (1996)
5640,remakeOf:101 Dalmations (1961)
5641,chase in airport cargo handling facility
5642,Based on a TV show
5643,odd-numbered ST movie
5644,Star Trek
5645,Based on a TV show
5646,even-numbered ST movie
5647,murder
5648,Star Trek
5649,Based on a TV show
5650,odd-numbered ST movie
5651,Star Trek
5652,Based on a TV show
5653,character:Khan
5654,even-numbered ST movie
5655,murder
5656,Star Trek
5657,Based on a TV show
5658,odd-numbered ST movie
5659,Star Trek
5660,animal:whale
5661,Based on a TV show
5662,even-numbered ST movie
5663,Star Trek
5664,time travel
5665,adapted from:comic
5666,alter ego
5667,Batman (series)
5668,villain:Penguin
5669,adapted from B'way
5670,Bechdel Test:Fail
5671,high school
5672,sexist
5673,high school
5674,animal:shark
5675,BFI modern classic
5676,adapted from:game
5677,computer cracker
5678,computers
5679,Based on a TV show
5680,adapted from:book
5681,author:Fennimore Cooper
5682,character:Hawkeye
5683,adapted from:play
5684,adultery
5685,murder
5686,playwright:Shakespeare
5687,adapted from B'way
5688,playwright:Andrew Lloyd Weber
5689,conspiracy theory
5690,romantic comedy
5691,Based on a TV show
5692,plot point:sudden scientific insight
5693,unbelievably sexist (even for its time)
5694,adapted from:book
5695,author:J.G. Ballard
5696,BFI modern classic
5697,Cannes:special jury prize
5698,disambiguation:Crash (1996/2004)
5699,courtroom setting
5700,adapted from:book
5701,author:Leo Tolstoy
5702,assassin
5703,dark comedy
5704,killer-as-protagonist
5705,mafia
5706,sexuality:necrophilia
5707,Compare:Austin Powers
5708,Compare:The Silencers
5709,parody
5710,related:007 (series)
5711,genre spoof
5712,strong romantic subplot
5713,competition
5714,assassin
5715,Bechdel Test:Fail
5716,hypertextual
5717,murder
5718,typography is important to cinematography
5719,adapted from:comic
5720,alter ego
5721,central event:wedding preparation(?)
5722,switching places
5723,adapted from:comic
5724,secret gov't agency works with and hides aliens
5725,subgenre:buddies
5726,adapted from:book
5727,military
5728,Based on a TV show
5729,animal:orca
5730,animal:whale
5731,Based on a TV show
5732,america porn
5733,?adapted from:book
5734,author:Tom Clancy?
5735,BFI modern classic
5736,plot:small British community comes together
5737,working class
5738,Bechdel Test:Fail
5739,Bechdel Test:Who Cares
5740,biographical
5741,character based on a real person:Disraeli
5742,character based on real person:Queen Victoria of UK
5743,descent into madness
5744,protagonist is royal
5745,deal with the devil
5746,lawyer as protagonist
5747,adapted from:book
5748,author:Dick King-Smith
5749,adapted from:book
5750,author:Henry James
5751,dystopia
5752,living a fictional life
5753,Bechdel Test:Fail
5754,military
5755,military recruits/training
5756,misfits trained into elite force
5757,Based on a TV show
5758,murder/fatality
5759,plot:making adult/pornographic films
5760,murder
5761,adapted from:book
5762,author:Robert Heinlein
5763,adapted from:book
5764,hypertextual
5765,adapted from:game
5766,living a fictional life
5767,reality TV
5768,see also:The Truman Show
5769,adapted from:book
5770,author:Henry James
5771,adapted from:book
5772,author:Virginia Woolf
5773,dystopia
5774,no women
5775,Oscar:screenplay
5776,psychiatrist as protagonist
5777,adapted from:book
5778,parody
5779,ghosts/afterlife
5780,007 (series)
5781,assassin
5782,killer as protagonist
5783,murder
5784,animation remade as live action
5785,Based on a TV show
5786,amateur detective
5787,Bechdel Test:Fail
5788,Chandleresque
5789,dark comedy
5790,murder/fatality
5791,related:The Big Sleep
5792,sport:10 pin bowling
5793,adapted from:book
5794,author:Charles Dickens
5795,politics
5796,Based on a TV show
5797,SNL alum
5798,adapted from:book
5799,author:Michael Crichton
5800,adapted from:book series
5801,author:Alexandre Dumas (pÃƒÂ¨re)
5802,Bechdel Test:Pass
5803,group sex
5804,Based on a TV show
5805,adapted from:comic
5806,adapted from:book
5807,adapted from:play/opera
5808,author:Victor Hugo
5809,Bechdel Test:Fail
5810,Arthurian legend
5811,adapted from:book
5812,author:Hunter S. Thompson
5813,biographical view
5814,character based on real person:Hunter S. Thompson
5815,murder
5816,police investigation
5817,Disney animated feature
5818,Based on a TV show
5819,adapted from:book series
5820,animals
5821,author:Hugh Lofting
5822,setting:San Francisco
5823,subgenre:cop buddies
5824,adapted from:book series
5825,Bechdel Test:Pass
5826,plot:mean man trying to close school run by nun
5827,setting:Paris
5828,military recruits/training
5829,adapted from:play
5830,Oscar:Best Picture
5831,Oscar:Directing
5832,adapted from:play
5833,adultery
5834,murder
5835,playwright:Shakespeare
5836,BFI classic
5837,adapted from B'way
5838,Shakespearean
5839,adapted from:book
5840,adapted from B'way
5841,adapted from:book
5842,author:Charles Dickens
5843,poverty
5844,competitive sport
5845,sport:boxing
5846,psychiatrist as protagonist
5847,subgenre:family dynamics
5848,athletic apex
5849,music by Vangelis
5850,sport:track running
5851,rape
5852,social commentary
5853,dark comedy
5854,disambiguation:Repo Man/Repo Men
5855,setting:LA
5856,David Bowie
5857,maze
5858,muppets
5859,coming-of-age
5860,ensemble cast
5861,high school
5862,mostly about a single day
5863,character:Freddy Krueger
5864,murder
5865,serial killer
5866,subgenre:slasher
5867,character:Freddy Krueger
5868,murder
5869,serial killer
5870,subgenre:slasher
5871,character:Freddy Krueger
5872,murder
5873,serial killer
5874,subgenre:slasher
5875,character:Freddy Krueger
5876,murder
5877,serial killer
5878,subgenre:slasher
5879,character:Jason Vorhees
5880,murder
5881,serial killer
5882,subgenre:slasher
5883,character:Jason Vorhees
5884,murder
5885,serial killer
5886,subgenre:slasher
5887,character:Jason Vorhees
5888,murder
5889,serial killer
5890,subgenre:slasher
5891,character:Jason Vorhees
5892,murder
5893,serial killer
5894,subgenre:slasher
5895,alternate reality
5896,character:Jason Vorhees
5897,murder
5898,serial killer
5899,subgenre:slasher
5900,character:Jason Vorhees
5901,murder
5902,serial killer
5903,subgenre:slasher
5904,character:Jason Vorhees
5905,murder
5906,serial killer
5907,subgenre:slasher
5908,character:Jason Vorhees
5909,murder
5910,serial killer
5911,subgenre:slasher
5912,character:Michael Myers
5913,murder
5914,serial killer
5915,subgenre:slasher
5916,character:Michael Myers
5917,murder
5918,serial killer
5919,subgenre:slasher
5920,character:Michael Myers
5921,murder
5922,serial killer
5923,subgenre:slasher
5924,character:Michael Myers
5925,murder
5926,serial killer
5927,subgenre:slasher
5928,character:Michael Myers
5929,murder
5930,serial killer
5931,subgenre:slasher
5932,dwelling as character
5933,ghosts/afterlife
5934,ghosts
5935,ghosts
5936,BFI modern classic
5937,The Exorcist
5938,subgenre:cop buddies
5939,subgenre:cop buddies
5940,subgenre:cop buddies
5941,Reaganomics
5942,BFI classic
5943,robot
5944,dystopia
5945,time travel
5946,time travel
5947,natural disaster
5948,remadeAs:Freaky Friday(2003)
5949,remakeOf:Freaky Friday (1977)
5950,switching places
5951,Disney studios
5952,Disney studios
5953,adapted from:book
5954,Disney animated feature
5955,orphaned cartoon character
5956,BFI classic
5957,"""underaged sex""=child porn"
5958,adapted from:book
5959,adapted from:play
5960,adultery
5961,Nudity (Topless - Notable)
5962,adapted from:book
5963,author:Frank Herbert
5964,massacred the book
5965,mafia
5966,adapted from:book
5967,author:E. Zola
5968,Disney animated feature
5969,Disney studios
5970,sport:ice hockey
5971,Disney animated feature
5972,Sherlock Holmes
5973,Herbie The Love Bug (series)
5974,Herbie The Love Bug (series)
5975,Disney studios
5976,documentary critique
5977,adapted from:book
5978,author:Boris Pasternak
5979,?social commentary
5980,topic:AIDS/HIV
5981,adapted from:book
5982,author:Rudyard Kipling
5983,Disney animated feature
5984,Disney animated feature
5985,adapted from:book
5986,Disney animated feature
5987,sport:ice hockey
5988,adapted from:play
5989,author:Charles Dickens
5990,muppets
5991,Xmas theme
5992,Disney studios
5993,Disney animated feature
5994,remadeAs:101 Dalmations (1996)
5995,remakeOf:101 Dalmations (1961)
5996,adapted from:book
5997,adapted from:play
5998,author:J.M. Barrie
5999,coming-of-age
6000,Disney animated feature
6001,Peter Pan
6002,pirates
6003,SeeAlso:Hook (1991)
6004,animation remade as live action
6005,Disney animated feature
6006,Disney animated feature
6007,Disney animated feature
6008,Disney animated feature
6009,subgenre:fairy tale
6010,adapted from:book
6011,author:Ray Bradbury
6012,animation & live action interact (scene)
6013,Disney studios
6014,author:S.E. Hinton
6015,Disney animated feature
6016,setting:in computer
6017,character:Michael Myers
6018,murder
6019,serial killer
6020,subgenre:slasher
6021,magic realism
6022,setting:LA
6023,Shakespearean references
6024,social commentary
6025,weather reporter as protagonist
6026,hypertextual
6027,pastiche
6028,plot point:solving riddles/puzzles
6029,adapted from:book
6030,author:J. R. R. Tolkein
6031,adapted from:book
6032,author:George Orwell [Eric Blair]
6033,dystopia
6034,adapted from:book
6035,assasination plot
6036,author:Stephen King
6037,bloodthirsty US president
6038,adapted from:book
6039,author:Stephen King
6040,adapted from:book
6041,author:Stephen King
6042,not about ice hockey
6043,adapted from:book
6044,author:Stephen King
6045,Based on a TV show
6046,disambiguation:...Ever After...
6047,adaptedInto:Television series
6048,adapted from:book series
6049,animal:parrot
6050,animal:seal
6051,animals
6052,author:Hugh Lofting
6053,Bechdel Test:Fail
6054,adapted from:book
6055,animal:pig
6056,animal:spider
6057,author:E. B. White
6058,barnyard animals
6059,adapted from:book
6060,adapted from:book
6061,muppets
6062,technique:puppetry
6063,Amblin
6064,adapted from:book
6065,subgenre:haunted house
6066,Based on a TV show
6067,disambiguation:The Avengers (1998)/(2012)
6068,murder
6069,serial killer
6070,murder
6071,serial killer
6072,Bechdel Test:Pass
6073,dwelling as character
6074,ghosts/afterlife
6075,miniature sets
6076,based on a true story
6077,murder
6078,referred to in RHPS
6079,scary
6080,Academy award:Best Song
6081,assassin
6082,assassin shooting in auditorium
6083,civilian caught up in intrigue
6084,espionage
6085,murder
6086,music is key to story (not Musical genre)
6087,protagonist is medical doctor
6088,protagonist is stage performer
6089,remade by same director
6090,score: Bernard Hermann
6091,setting:London (UK)
6092,setting:Marrakech
6093,setting:North Africa
6094,setting:Royal Albert Hall
6095,adapted from:book
6096,dark comedy
6097,plot revolves around troublesome dead body
6098,actors
6099,character based on real person:Al Capone
6100,mafia
6101,adapted from:book
6102,courtroom
6103,murder
6104,SERIAL KILLERS
6105,adapted from:book
6106,adapted from:play
6107,espionage
6108,novelist as protagonist
6109,assassin shooting in auditorium
6110,civilian caught up in intrigue
6111,plot point:solving riddles/puzzles
6112,plot point:sudden scientific insight
6113,news media
6114,Bechdel Test:Pass
6115,infidelity
6116,setting
6117,subplot:ingenue is aide to antiheroine
6118,adultery
6119,Bechdel Test:Fail
6120,comedy about witness protection/relocation
6121,mafia
6122,men being taught how to woo
6123,mentor/trainer
6124,witness protection programme
6125,disambiguation:Toy(s)
6126,weapons industry
6127,female stripper (scene)
6128,male teenager(s) & female prostitute(s)
6129,music is key to story (not Musical genre)
6130,photographer as protagonist
6131,protagonist is photographer
6132,teen
6133,adapted from:play
6134,courtroom drama
6135,military
6136,murder
6137,colour/B&W combo
6138,Mick Travis (series)
6139,cameo-fest
6140,cameo:Bruce Willis
6141,deadpan
6142,sardonic
6143,satire
6144,satire:Hollywood insiders
6145,topic:Hollywood industry
6146,Depp & Burton
6147,Pixar animation
6148,ghosts/afterlife
6149,nazis
6150,courtroom
6151,murder
6152,adapted from:book
6153,author:Arthur C. Clarke
6154,biographical
6155,deformity/disability
6156,magic
6157,BREAKUPS AND DIVORCES
6158,child abuse
6159,dysfunctional family
6160,rape
6161,Nazis
6162,black and white characters interact with colour world
6163,vampire
6164,brutal
6165,rape
6166,sport:American football
6167,biographical
6168,genre:historical fiction
6169,SequelTo:Elizabeth
6170,Slasher
6171,death personified
6172,based on a true story
6173,biographical
6174,computer animation
6175,Disney animated feature
6176,Pixar animation
6177,Bechdel Test:Pass (barely)
6178,death/fatality
6179,plot point:lottery ticket
6180,plot revolves around troublesome dead body
6181,plot:small British community comes together
6182,significant character in a wheelchair
6183,town vs. country
6184,subgenre:Kaiju
6185,subgenre:Kaiju
6186,technique:Stop-motion special effects
6187,woman carried onto tall building
6188,woman carried onto tall building
6189,setting:jungle
6190,adultery
6191,007 (series)
6192,assassin
6193,killer as protagonist
6194,murder
6195,animal:pig
6196,Hitchcock
6197,murder
6198,remakeOf:Psycho (1960)
6199,see also:Psycho (1960)
6200,see also:Psycho (1998)
6201,Xmas theme(?)
6202,Based on a TV show
6203,cameo:Whoopi Goldberg
6204,murder
6205,odd-numbered ST movie
6206,Star Trek
6207,STTNG
6208,protagonist is royal
6209,courtroom
6210,Jamie's Dad's favourites
6211,mother-daughter relationships
6212,psychiatry
6213,setting:NYC
6214,Xmas theme
6215,Bechdel Test:Fail
6216,mercenary as protagonist
6217,novelist as protagonist
6218,setting:Colombia
6219,setting:jungle
6220,competitive sport
6221,sport:boxing
6222,competitive sport
6223,sport:boxing
6224,competitive sport
6225,sport:boxing
6226,competitive sport
6227,sport:boxing
6228,adapted from:game
6229,DVD:alternate endings
6230,genre:movie as whodunit
6231,murder
6232,Sherlock Holmes
6233,National Lampoon
6234,Xmas theme(?)
6235,BFI modern classic
6236,based on a true story
6237,protagonist is medical doctor
6238,adapted from:book
6239,courtroom drama
6240,topic:Oscar Wilde
6241,high school
6242,sport:American football
6243,adapted from:comic
6244,sequelTo:The Fly (1958)
6245,serial killer
6246,subgenre:slasher
6247,murder
6248,serial killer
6249,subgenre:slasher
6250,adapted from:book
6251,amateur detective
6252,author:Umberto Eco
6253,murder
6254,setting:monastery
6255,competition:pool billiards
6256,plot point:time is short
6257,remadeAs:Payback(1999)
6258,remakeOf:Point Blank(1967)
6259,Revenge
6260,The Shoah
6261,Based on a TV show
6262,slackers
6263,adapted from:book
6264,author:Kurt Vonnegut Jr.
6265,adapted from:book
6266,author:Raymond Chandler
6267,character:Philip Marlowe
6268,murder
6269,private detective
6270,adapted from:book
6271,author:Stephen King
6272,adapted from:book
6273,author:Stephen King
6274,dwelling a character
6275,subgenre:haunted house
6276,aging
6277,dystopia
6278,scifi re aging
6279,"""damn dirty apes"""
6280,dystopia
6281,"""damn dirty apes"""
6282,"""damn dirty apes"""
6283,"""damn dirty apes"""
6284,"""damn dirty apes"""
6285,mafia
6286,psychiatrist
6287,psychiatrist as protagonist
6288,adapted from:game
6289,adapted from:book
6290,author:Shirley Jackson
6291,dwelling as character
6292,subgenre:haunted house
6293,adapted from:book
6294,alter ego
6295,physician as protagonist
6296,setting:Montreal
6297,twins/inter-related lives
6298,See also:The King and I (1956)
6299,adapted from B'way
6300,See also:The King and I (1956)
6301,see also:The Truman Show
6302,BFI modern classic
6303,dystopia
6304,office worker discovers secret identity
6305,psychic character
6306,related:The Matrix (1999)
6307,setting:in computer
6308,adapted from:play
6309,playwright:Shakespeare
6310,neo-noir
6311,high school
6312,adapted from:play
6313,Bechdel Test:Fail
6314,family
6315,father-daughter relationship
6316,father-son relationship
6317,adapted from:book
6318,Bechdel Test:Pass (barely)
6319,compare:Mommy Dearest
6320,melodrama
6321,mother-daughter relationship
6322,murder
6323,parent-children
6324,adapted from:play
6325,playwright:Shakespeare
6326,adapted from:comic
6327,alter ego
6328,adapted from:comic
6329,alter ego
6330,adapted from:comic
6331,alter ego
6332,computer hacker
6333,adapted from:comic
6334,alter ego
6335,vampire
6336,adapted from:book
6337,current
6338,werewolf
6339,adapted from:play
6340,adultery
6341,audience participation
6342,awesome soundtrack
6343,camp
6344,cult film
6345,dwelling as character
6346,infidelity
6347,insanity
6348,murder
6349,newlyweds
6350,sexuality
6351,significant character in a wheelchair
6352,transvestism
6353,adapted from:book
6354,author:H. G. Wells
6355,?adapted from:comic
6356,?author:Len Wein
6357,setting:wartime
6358,disambiguation:The 4th/Thirteenth Floor (1999)
6359,virtual reality
6360,drama/comedy
6361,cameo:Burt Bacharach
6362,cameo:Elvis Costello
6363,cameo:Jerry Springer
6364,parody
6365,related:007 (series)
6366,time travel
6367,adapted from:book
6368,Disney animated feature
6369,rape
6370,adapted from B'way
6371,adapted from:play
6372,playwright:Oscar Wilde
6373,adultery
6374,Compare:Run Lola Run (1998)
6375,hypertextual
6376,time
6377,Star Trek
6378,RemadeAs:Dinner for Shmucks (2010)
6379,RemakeOf:The Dinner Game (1989)
6380,Based on a TV show
6381,character based on real person:Saddam Hussein
6382,Â 
6383,Based on a TV show?
6384,Bechdel Test:Fail
6385,subgenre:cop buddies
6386,subgenre:steampunk
6387,murder
6388,serial killer
6389,muppets
6390,Bechdel Test:Fail
6391,ghosts
6392,Bechdel Test:Fail
6393,ghosts
6394,dwelling as character
6395,subgenre:haunted house
6396,animation remade as live action
6397,Based on a TV show
6398,subgenre:sword and sandal
6399,adapted from:book
6400,author:Nabokov
6401,BFI classic
6402,adapted from B'way
6403,rape
6404,dark comedy
6405,adapted from:book
6406,author:Ted Hughes
6407,robot
6408,ghosts/afterlife
6409,psychiatrist as protagonist
6410,psychic character
6411,parody
6412,related:007 (series)
6413,queer
6414,adultery
6415,angelic intervention
6416,fate vs. free will
6417,ghosts/afterlife
6418,remakeOf:Here Comes Mr. Jordan
6419,author:Edgar Allan Poe
6420,adapted from:book
6421,author:Edgar Allan Poe
6422,Edgar Allan Poe
6423,?author:Stephen King
6424,Based on a TV show
6425,Bechdel Test:Fail
6426,Monty Python
6427,sketch comedy
6428,aviation
6429,Parody
6430,killer-as-protagonist
6431,werewolf
6432,National Lampoon
6433,National Lampoon
6434,"""underaged sex""=child porn"
6435,related:Big
6436,adapted from:book
6437,author:John Grisham
6438,Xmas theme
6439,conspiracy theory
6440,adapted from:play
6441,adultery
6442,murder
6443,playwright:Shakespeare
6444,animation remade as live action
6445,Based on a TV show
6446,related:Rio Bravo
6447,related:To Have and Have Not
6448,adapted from:play
6449,playwright:Shakespeare
6450,military
6451,murder
6452,music:rock and roll (1960s)
6453,music:Rock and Roll (The Beatles)
6454,musical band:The Beatles
6455,The Beatles
6456,"""underaged sex""=child porn"
6457,adultery
6458,musical band:Talking Heads
6459,sport:baseball?
6460,music:Rock and Roll (1960s)
6461,music:Rock and Roll (The Beatles)
6462,musical band:The Beatles
6463,adapted from:B'way
6464,Rock Opera
6465,adapted from:book
6466,author:Jurek Becke
6467,remadeAs:Jacob The Liar(1999)
6468,The Shoah
6469,Based on a TV show?
6470,muppets
6471,adapted from:book
6472,author:J. Swift
6473,murder
6474,murder
6475,adapted from:book
6476,adapted from:play
6477,author:Miss W. Somerset Maugham
6478,death/fatality
6479,protagonist is a priest
6480,protagonist is a prostitute
6481,rape
6482,SeeAlso:Miss Sadie Thompson (1953)
6483,setting:South Seas
6484,homophobia
6485,rape
6486,sad
6487,transphobia
6488,male teenager(s) & female prostitute(s)
6489,sickening
6490,agent/assassin with false memories/amnesia
6491,author:Philip K. Dick
6492,brutal violence
6493,dystopia
6494,espionage
6495,innocent person on the run
6496,killer-as-protagonist
6497,living a fictional life
6498,memory makes us who we are
6499,murder
6500,pretend wife
6501,setting:planet Mars
6502,spy on the run
6503,mostly about a single day
6504,one day
6505,genre:western noir
6506,remadeAs:Hairspray(2007)
6507,remakeOf:Hairspray(1988)
6508,setting:Baltimore
6509,adapted from:book
6510,author:W. Somerset Maugham
6511,adultery
6512,Bechdel Test:Fail
6513,murder
6514,Related:Notorious (1946)
6515,setting:Argentina
6516,setting:nightclub/casino
6517,sexuality
6518,adapted from B'way
6519,music:Rock and Roll (1960s)
6520,music:Rock and Roll (The Beatles)
6521,musical band:The Beatles
6522,The Beatles
6523,007 (series)
6524,assassin
6525,killer as protagonist
6526,murder
6527,rape
6528,setting:golf course (scene)
6529,slick
6530,007 (series)
6531,assassin
6532,espionage
6533,killer as protagonist
6534,murder
6535,007 (series)
6536,assassin
6537,killer as protagonist
6538,murder
6539,Xmas theme(?)
6540,The first rule of MovieLens is we don't talk about Fight Club
6541,violence
6542,band of little people
6543,Bechdel Test:Fail
6544,time travel
6545,autobiographical view
6546,biographical
6547,death personified
6548,SeeAlso:All That Jazz (1979)
6549,espionage?
6550,android(s)/cyborg(s)
6551,crime-fighting/police robot
6552,android(s)/cyborg(s)
6553,crime-fighting/police robot
6554,animation & live action interact
6555,private detective
6556,007 (series)
6557,assassin
6558,killer as protagonist
6559,murder
6560,007 (series)
6561,assassin
6562,killer as protagonist
6563,murder
6564,007 (series)
6565,assassin
6566,infidelity
6567,killer as protagonist
6568,murder
6569,007 (series)
6570,assassin
6571,killer as protagonist
6572,murder
6573,remadeAs:Never Say Never (1983)
6574,remakeOf:Thunderball (1965)
6575,dwelling as character
6576,subgenre:haunted house
6577,queer
6578,competition:dance marathon
6579,adapted from:play
6580,playwright:Shakespeare
6581,The Exorcist
6582,parody
6583,related:Star Wars
6584,Disney animated feature
6585,adapted from:book
6586,alter ego
6587,Bechdel Test:Fail
6588,racism
6589,SNL alums
6590,trading places
6591,setting:summer camp
6592,murder
6593,past lives
6594,time
6595,jay and silent bob
6596,slackers
6597,biographical
6598,epic
6599,rape
6600,awesome soundtrack
6601,infidelity
6602,music
6603,music:rhythm & blues
6604,working class
6605,Xmas theme
6606,BFI modern classic
6607,author:Barry Reed
6608,courtroom drama
6609,screenwriter:David Mamet
6610,rape
6611,7n Up (series)
6612,many interviews
6613,adapted from:book
6614,author:Jane Austen
6615,Depp & Burton
6616,ghosts/afterlife
