LinkID,ImdbID,TmdbID
3264,55353,29478
3265,58694,28177
3266,171135,64166
3267,218112,73642
3268,183523,2067
3269,142688,622
3270,154352,110666
3271,181530,28463
3272,101698,12186
3273,78902,20283
3274,91217,5693
3275,94812,287
3276,72890,968
3277,69704,838
3278,42208,16958
3279,49730,3114
3280,62886,31938
3281,51411,12501
3282,57344,22650
3283,94731,31618
3284,74235,42232
3285,64110,15873
3286,68323,26928
3287,104057,68427
3288,42393,25392
3289,41705,67455
3290,35966,22178
3291,118043,48213
3292,53137,35412
3293,39748,43463
3294,117664,59939
3295,28282,159727
3296,28629,244151
3297,72251,8333
3298,90274,19259
3299,102138,820
3300,98645,11718
3301,93148,8989
3302,91400,32031
3303,91934,58048
3304,94321,26827
3305,98309,11157
3306,92834,28370
3307,92666,918
3308,93596,61178
3309,79588,11176
3310,82474,14900
3311,87755,11899
3312,89994,36536
3313,108526,18890
3314,88760,19736
3315,90219,123047
3316,81400,24575
3317,46435,16535
3318,51994,10971
3319,43379,23928
3320,201538,31336
3321,195685,462
3322,195714,9532
3323,180181,117259
3324,168475,78231
3325,95800,2383
3326,41503,25503
3327,48316,53879
3328,72443,1396
3329,44517,11570
3330,103074,1541
3331,66392,150043
3332,78718,17443
3333,77975,8469
3334,91939,27995
3335,96054,36739
3336,97216,925
3337,100168,41823
3338,102175,1713
3339,62824,26170
3340,78950,30547
3341,99317,54825
3342,71402,13939
3343,82250,14373
3344,89003,24873
3345,92857,26263
3346,109578,34746
3347,36775,996
3348,101787,9079
3349,101615,1496
3350,100758,1498
3351,103060,1497
3352,108308,1499
3353,87985,1880
3354,90693,33762
3355,91313,103960
3356,92675,11690
3357,77530,29143
3358,113133,35292
3359,28944,36652
3360,93105,801
3361,95238,104301
3362,107050,11520
3363,61735,1879
3364,165929,2085
3365,195778,13539
3366,202402,16222
3367,146516,109479
3368,191043,17078
3369,127349,37722
3370,98251,75892
3371,91142,33516
3372,61765,99008
3373,57261,9960
3374,27977,3082
3375,110629,49338
3376,100649,2102
3377,92079,52961
3378,107091,12187
3379,57163,24748
3380,54997,990
3381,53946,1908
3382,71411,9764
3383,75860,840
3384,53719,39890
3385,74718,42237
3386,117468,26689
3387,43924,25673
3388,99871,2291
3389,112950,13531
3390,93378,16620
3391,89457,526
3392,91445,13346
3393,146882,243
3394,138749,10501
3395,192614,11478
3396,73327,96167
3397,46907,24212
3398,61619,6644
3399,52888,41038
3400,102057,879
3401,68713,32613
3402,91579,39406
3403,17416,85689
3404,69920,31624
3405,65126,17529
3406,105267,40841
3407,95564,118098
3408,85919,1793
3409,77928,11327
3410,100157,1700
3411,104928,54087
3412,89643,34322
3413,107630,41659
3414,69293,593
3415,74958,10774
3416,93640,10083
3417,79640,29786
3418,63374,11356
3419,75029,10747
3420,165643,38809
3421,186151,10559
3422,217756,20697
3423,122459,2621
3424,160797,10479
3425,172632,125709
3426,183503,49721
3427,51406,2006
3428,16640,184885
3429,119062,46625
3430,77572,17339
3431,59287,26879
3432,97940,11305
3433,67698,48211
3434,96211,28975
3435,82031,13665
3436,86927,12309
3437,98067,1552
3438,93773,106
3439,102713,10333
3440,82934,11027
3441,108167,61560
3442,99014,123757
3443,57710,27197
3444,191754,10468
3445,144084,1359
3446,171433,4967
3447,149367,31776
3448,166175,10557
3449,236216,27745
3450,160644,19214
3451,179063,46686
3452,64180,71402
3453,83833,13776
3454,102898,26291
3455,68327,10784
3456,56687,10242
3457,93776,27857
3458,51383,16347
3459,48140,4825
3460,85701,11654
3461,74860,10518
3462,80487,11977
3463,176783,18041
3464,199725,14736
3465,141926,3536
3466,159097,1443
3467,104549,10424
3468,51852,80677
3469,44837,28971
3470,77132,49096
3471,84723,310431
3472,144142,40562
3473,132910,9456
3474,158622,889
3475,198021,10564
3476,189584,15723
3477,180837,19600
3478,162348,125537
3479,154421,452
3480,180793,68170
3481,220100,36234
3482,106521,39283
3483,112634,65460
3484,115834,55667
3485,156460,31978
3486,93185,12476
3487,96324,5241
3488,172495,98
3489,167203,21311
3490,153464,47724
3491,188674,11129
3492,210130,94214
3493,53726,117781
3494,85276,1058
3495,49279,37112
3496,80913,42159
3497,80923,16395
3498,68805,50627
3499,60749,5608
3500,71772,38925
3501,85970,13105
3502,84315,22501
3503,185183,5491
3504,210616,10560
3505,165831,19489
3506,156323,19419
3507,174336,23531
3508,171359,10688
3509,37514,17889
3510,54692,18228
3511,71288,80351
3512,53848,18642
3513,64363,205054
3514,56048,39391
3515,51818,18644
3516,41716,31516
3517,70481,45827
3518,89791,5683
3519,181786,113279
3520,58534,2094
3521,36326,14906
3522,75232,16176
3523,96259,52770
3524,104438,12518
3525,130623,10567
3526,217630,10642
3527,215129,9285
3528,196216,10569
3529,80881,21879
3530,119746,98502
3531,82933,21484
3532,66495,24918
3533,120755,955
3534,184894,8584
3535,207998,47295
3536,154443,11332
3537,55830,16093
3538,34742,29372
3539,15864,962
3540,68863,5483
3541,116661,21060
3542,39631,30588
3543,64757,668
3544,58576,23518
3545,76752,691
3546,118834,31353
3547,89960,44018
3548,79574,698
3549,71807,682
3550,50598,28973
3551,14624,28974
3552,34889,40685
3553,36824,22994
3554,32383,40639
3555,55852,499
3556,208003,9600
3557,173910,120077
3558,50095,38006
3559,80365,2768
3560,90644,42002
3561,69029,40365
3562,81318,24920
3563,60371,21
3564,54953,10911
3565,70130,10102
3566,39589,30308
3567,43899,38688
3568,62168,26912
3569,50873,26278
3570,98143,26953
3571,100438,26954
3572,102728,26956
3573,107899,26957
3574,110916,26958
3575,132451,26959
3576,189047,26960
3577,95977,80287
3578,63518,6003
3579,105466,23939
3580,38120,46614
3581,71230,11072
3582,71206,23069
3583,92638,21299
3584,76044,38802
3585,47673,13368
3586,74486,985
3587,103767,14002
3588,48347,541
3589,82252,21137
3590,94980,36724
3591,59578,938
3592,70355,10648
3593,86979,11368
3594,97322,10875
3595,89841,2075
3596,99582,1551
3597,95525,22500
3598,84522,10246
3599,86129,19698
3600,89826,23919
3601,86143,18835
3602,90849,26554
3603,90190,15239
3604,98503,28165
3605,98502,28169
3606,91630,15762
3607,100403,169
3608,93894,865
3609,88172,9663
3610,87004,26889
3611,94631,10128
3612,79501,9659
3613,82694,8810
3614,89530,9355
3615,99141,1727
3616,92563,635
3617,91635,10068
3618,87262,11495
3619,105428,11428
3620,94612,10117
3621,105316,35936
3622,102951,25562
3623,100046,51763
3624,94882,73079
3625,92710,38921
3626,93011,35463
3627,187078,9679
3628,179074,24587
3629,182295,51333
3630,145503,17771
3631,162711,31610
3632,143422,60005
3633,99726,10264
3634,77362,31657
3635,82009,29204
3636,74156,17814
3637,93605,11879
3638,102592,21128
3639,67741,482
3640,71360,592
3641,82220,31593
3642,77588,12611
3643,70509,14328
3644,82945,32047
3645,70666,9040
3646,43338,25364
3647,56195,43002
3648,72226,5121
3649,23622,195
3650,90728,6978
3651,69762,3133
3652,15648,643
3653,204175,10571
3654,162650,479
3655,120913,7450
3656,188030,31023
3657,186253,25636
3658,165384,41160
3659,189142,47439
3660,217287,207731
3661,120630,7443
3662,183505,2123
3663,187393,2024
3664,131704,17711
3665,177971,2133
3666,200669,29946
3667,68230,25993
3668,97100,28774
3669,39404,46929
3670,76257,11598
3671,106469,9702
3672,50292,117026
3673,89118,9873
3674,101846,16820
3675,99797,14864
3676,87727,15379
3677,89604,12764
3678,94792,27352
3679,72288,8348
3680,87175,24099
3681,71569,17897
3682,64904,28050
3683,99800,16094
3684,102065,16096
3685,38718,20343
3686,40580,13757
3687,93608,11822
3688,40664,90980
3689,46213,26270
3690,42897,37744
3691,70679,494
3692,69257,493
3693,159382,12706
3694,219854,4244
3695,175142,4247
3696,179116,20770
3697,215369,1050
3698,60176,1052
3699,59575,20540
3700,212974,23655
3701,87277,1788
3702,38499,32275
3703,120903,36657
3704,200530,44490
3705,168794,47585
3706,120894,1448
3707,163676,36047
3708,161081,2655
3709,210234,12599
3710,205735,33828
3711,52561,93
3712,104299,9278
3713,68659,90715
3714,79257,59181
3715,82622,22167
3716,64615,18118
3717,76716,11940
3718,54749,24167
3719,103241,10276
3720,105813,19380
3721,80310,13783
3722,68555,11624
3723,77742,15867
3724,73312,11686
3725,89276,29263
3726,117817,46754
3727,34055,18702
3728,92048,11830
3729,205461,16110
3730,144528,12107
3731,144201,10401
3732,171865,32640
3733,174480,10641
3734,200550,6282
3735,164052,9383
3736,186566,5551
3737,131972,277726
3738,156757,43079
3739,206226,27723
3740,195234,2360
3741,57603,28043
3742,52646,33468
3743,80472,21866
3744,106627,33408
3745,65938,11589
3746,95863,15158
3747,110823,16139
3748,138703,16146
3749,95925,26515
3750,99005,11856
3751,86320,13567
3752,98384,10860
3753,49189,8420
3754,85470,18391
3755,71650,20850
3756,111187,39473
3757,38975,27452
3758,65206,77571
3759,251739,38548
3760,234853,20438
3761,165986,274868
3762,130444,2211
3763,204709,46991
3764,120593,201581
3765,163983,10391
3766,173716,14195
3767,233687,15665
3768,138681,45905
3769,191397,10393
3770,199314,18168
3771,209958,8843
3772,188640,10643
3773,236388,23618
3774,178050,117262
3775,176426,30946
3776,95705,37136
3777,102510,37137
3778,32881,23283
3779,46303,3110
3780,53318,14698
3781,59017,11694
3782,118018,47434
3783,62885,39891
3784,120867,76891
3785,88206,9651
3786,49967,26865
3787,160009,11398
3788,236008,161687
3789,168515,26244
3790,204946,1588
3791,162903,287821
3792,198386,19150
3793,234137,25128
3794,161216,18153
3795,157182,30910
3796,209322,41282
3797,144964,12211
3798,259207,137236
3799,216772,9995
3800,187696,1698
3801,171580,10480
3802,190798,80713
3803,204626,10685
3804,202677,1619
3805,181875,786
3806,211938,14805
3807,191037,51179
3808,197384,46119
3809,134630,18074
3810,210717,170767
3811,182508,77332
3812,188694,27665
3813,181836,29015
3814,164212,10562
3815,170452,201724
3816,192731,12212
3817,206420,14629
3818,168629,16
3819,218839,13785
3820,210567,34299
3821,211219,15752
3822,222850,22597
3823,210075,19348
3824,210945,10637
3825,93177,9003
3826,95294,9064
3827,104409,11569
3828,107209,10434
3829,56860,26484
3830,57887,39113
3831,53219,38126
3832,58440,53617
3833,88184,469
3834,55608,2160
3835,60397,2161
3836,40068,3073
3837,32234,911
3838,46876,10973
3839,52846,34077
3840,24184,10787
3841,52969,43109
3842,50610,43230
3843,36261,15855
3844,88024,9507
3845,84695,27475
3846,93996,27764
3847,100639,27767
3848,91990,40760
3849,100663,40446
3850,215545,24664
3851,210584,21370
3852,259974,20455
3853,208988,10461
3854,67128,1485
3855,212338,1597
3856,180093,641
3857,170691,10687
3858,202641,63956
3859,208874,6521
3860,205271,10763
3861,162236,100975
3862,213790,16888
3863,160484,10383
3864,66832,21142
3865,75754,78140
3866,54387,2134
3867,113269,18801
3868,89200,18498
3869,93091,28605
3870,58708,42797
3871,41094,13465
3872,38988,27033
3873,37638,20367
3874,249462,71
3875,230030,1636
3876,223897,10647
3877,82307,19204
3878,81376,13762
3879,111512,12207
3880,229260,11531
3881,192255,24100
3882,219952,10783
3883,192949,47302
3884,160127,4327
3885,146984,4958
3886,185431,9678
3887,203019,11978
3888,199753,8870
3889,197096,77434
3890,203230,14295
3891,66995,681
3892,74452,11372
3893,216216,8452
3894,186894,10862
3895,170016,8871
3896,230591,34045
3897,213203,16340
3898,211181,10481
3899,213847,10867
3900,180073,10876
3901,217869,9741
3902,265101,79920
3903,190332,146
3904,190374,11849
3905,228750,11983
3906,190865,11678
3907,86993,2669
3908,88936,20721
3909,93748,2609
3910,96094,12714
3911,120090,92603
3912,93428,708
3913,92106,1857
3914,94291,10673
3915,96969,2604
3916,96219,10132
3917,88850,11064
3918,208092,107
3919,95927,40820
3920,156807,37716
3921,241303,392
3922,242423,8859
3923,120917,11688
3924,183659,12509
3925,207201,3981
3926,181536,711
3927,219699,2046
3928,247196,5001
3929,162222,8358
3930,218967,5994
3931,200720,25520
3932,212346,1493
3933,223530,25660
3934,190590,134
3935,210299,62677
3936,120202,21991
3937,219653,10577
3938,149624,21355
3939,218182,29122
3940,146309,11973
3941,181865,1900
3942,218378,44853
3943,189998,10873
3944,93223,26719
3945,97662,31583
3946,83564,15739
3947,101757,15413
3948,84434,2623
3949,53580,11209
3950,90670,13715
3951,75783,19108
3952,72735,8043
3953,49233,43258
3954,107007,10655
3955,110115,75490
3956,73605,42261
3957,218625,34794
3958,56600,
3959,218817,9989
3960,238948,18828
3961,206275,9816
3962,194218,20637
3963,237572,5955
3964,176883,125498
3965,212423,77825
3966,213446,220976
3967,104765,66599
3968,102388,17474
3969,95690,11191
3970,105165,2613
3971,69897,22021
3972,71517,22048
3973,95348,17006
3974,108451,26333
3975,186589,16723
3976,209475,2018
3977,118614,31768
3978,116119,287991
3979,157122,47595
3980,178642,18856
3981,234805,10499
3982,188506,37949
3983,162024,83500
3984,216800,47943
3985,92545,74340
3986,92546,5709
3987,92605,11215
3988,92608,26477
3989,92618,10937
3990,92641,4639
3991,92644,96
3992,86960,90
3993,92654,11028
3994,92655,57240
3995,92656,67307
3996,92690,19324
3997,92695,19933
3998,92718,12919
3999,92746,15785
4000,92783,31701
4001,92798,31563
4002,92804,12506
4003,92809,89992
4004,92842,70199
4005,92843,39507
4006,92854,62185
4007,92897,24826
4008,92904,30994
4009,92948,17159
4010,92965,10110
4011,92974,18935
4012,83907,764
4013,92997,20287
4014,93006,26964
4015,93029,71881
4016,93036,15658
4017,93044,4918
4018,93073,28368
4019,93092,58084
4020,93093,52780
4021,93104,48149
4022,93186,26156
4023,93200,34101
4024,93209,32054
4025,93215,14464
4026,93225,65501
4027,93231,32227
4028,93260,2614
4029,93277,40962
4030,93278,12704
4031,93300,580
4032,93405,24828
4033,93407,13703
4034,93418,36914
4035,93437,1547
4036,93467,42010
4037,93476,2608
4038,93477,32058
4039,93493,10019
4040,93507,11649
4041,93539,84499
4042,93560,13509
4043,93562,63639
4044,93567,30175
4045,93589,51521
4046,93638,34379
4047,93648,22915
4048,192111,24940
4049,190524,37302
4050,242998,10984
4051,118694,843
4052,177769,121091
4053,120753,318
4054,250478,12806
4055,212985,9740
4056,239948,10878
4057,230783,47588
4058,216787,10697
4059,190861,7093
4060,231775,16300
4061,265632,19405
4062,230838,1921
4063,177650,44412
4064,249893,21620
4065,166276,23685
4066,233142,12138
4067,191636,48217
4068,236493,6073
4069,250720,39180
4070,262462,35569
4071,182000,25208
4072,244504,82103
4073,251031,19513
4074,179626,2749
4075,192071,10050
4076,212380,17203
4077,138493,168485
4078,236447,95682
4079,161977,54968
4080,220157,49929
4081,99073,2302
4082,116447,32686
4083,107474,13889
4084,81163,6028
4085,31742,51802
4086,82912,42148
4087,91836,29492
4088,96223,25447
4089,90213,28410
4090,100842,38545
4091,39190,19490
4092,65687,31151
4093,60424,1888
4094,57251,38805
4095,44685,16618
4096,59245,2428
4097,53793,22013
4098,60086,15598
4099,46899,43332
4100,113026,62127
4101,37800,56137
4102,66740,17965
4103,59465,29067
4104,79781,33250
4105,80421,14460
4106,99385,17466
4107,101764,9594
4108,77504,35976
4109,68617,4986
4110,102005,2453
4111,85868,33676
4112,100140,4587
4113,97880,31004
4114,100232,12773
4115,127952,125099
4116,201776,27859
4117,91474,11454
4118,100486,38718
4119,77413,4192
4120,97179,11607
4121,88000,14052
4122,93857,16889
4123,100049,39934
4124,118540,26580
4125,91860,21309
4126,89208,16263
4127,71771,4985
4128,102517,20704
4129,87015,23730
4130,215750,853
4131,242445,10877
4132,205873,5257
4133,209144,77
4134,250274,20322
4135,125022,10833
4136,239949,20309
4137,120352,125093
4138,244970,12658
4139,227538,10054
4140,246989,10646
4141,236784,2575
4142,245712,55
4143,206187,65075
4144,247380,44379
4145,164334,2043
4146,221027,4133
4147,189192,56715
4148,266860,10991
4149,221889,15940
4150,268200,26791
4151,260332,44069
4152,238588,68894
4153,243155,634
4154,245686,10956
4155,236348,19366
4156,246002,136558
4157,201485,28308
4158,221073,9519
4159,255094,13898
4160,210149,196280
4161,231402,9290
4162,240515,13166
4163,240402,32590
4164,249538,109472
4165,251191,153141
4166,211492,52654
4167,199129,70282
4168,116882,47643
4169,86250,111
4170,55895,32488
4171,132245,10477
4172,245120,12484
4173,203755,2144
4174,141907,24113
4175,234570,118052
4176,209163,1734
4177,243889,38047
4178,162023,8076
4179,240913,4973
4180,56937,8095
4181,85811,849
4182,89504,27223
4183,16039,2981
4184,25913,39266
4185,98524,31863
4186,84917,11307
4187,62776,46498
4188,64940,11163
4189,69191,11035
4190,60429,18691
4191,101912,3784
4192,107130,78133
4193,58453,22829
4194,152015,35717
4195,80539,11936
4196,101902,25221
4197,80319,19494
4198,79638,40842
4199,90098,19357
4200,45464,33743
4201,96875,32924
4202,66011,9062
4203,93713,11174
4204,48021,934
4205,183790,9476
4206,212826,37691
4207,260775,115810
4208,208911,10613
4209,204640,19094
4210,256408,14268
4211,225071,5852
4212,126029,808
4213,206742,49453
4214,203009,824
4215,184819,37558
4216,213149,676
4217,157411,88727
4218,210727,26813
4219,206917,29572
4220,234407,48109
4221,189541,291675
4222,77716,50541
4223,102343,26255
4224,100395,22414
4225,46719,43329
4226,74254,42233
4227,101587,1406
4228,95082,13554
4229,52902,17664
4230,48248,66035
4231,54130,41050
4232,95647,1632
4233,54047,966
4234,60897,12639
4235,53221,301
4236,25746,31527
4237,78227,4988
4238,94082,12623
4239,94142,11896
4240,244316,25538
4241,81159,17971
4242,110631,6498
4243,60934,5923
4244,41996,15497
4245,59885,21876
4246,255798,11090
4247,161083,14034
4248,212815,21056
4249,251075,9397
4250,244244,9705
4251,254099,26475
4252,212827,56934
4253,234288,29937
4254,194530,49922
4255,65528,10364
4256,116344,32458
4257,102685,1089
4258,98300,38043
4259,86508,9967
4260,105699,17494
4261,92272,17465
4262,45810,759
4263,45891,10297
4264,51885,29393
4265,48605,10653
4266,47574,21468
4267,84805,9576
4268,90770,22323
4269,66471,31935
4270,120374,126881
4271,244709,52616
4272,230011,10865
4273,146316,1995
4274,240462,10808
4275,232500,9799
4276,212720,644
4277,255819,16161
4278,250224,10691
4279,258038,10615
4280,212517,47596
4281,228242,21488
4282,284067,59733
4283,215139,271462
4284,203119,11826
4285,179473,24470
4286,203632,9301
4287,243493,11444
4288,226648,15564
4289,228786,60670
4290,246765,55551
4291,210217,40880
4292,239395,10992
4293,271027,2140
4294,257106,4248
4295,245238,17612
4296,249380,3134
4297,224578,34899
4298,99012,8217
4299,94663,22478
4300,58953,26483
4301,52216,24382
4302,82136,11286
4303,87032,11950
4304,98369,12236
4305,58249,36245
4306,45699,43342
4307,57007,15875
4308,59124,26573
4309,53925,23439
4310,16847,10728
4311,15064,5991
4312,56217,11697
4313,91886,6106
4314,93940,22477
4315,105378,19200
4316,91983,11300
4317,59740,16211
4318,69372,28650
4319,59878,42780
4320,57693,32569
4321,82163,20075
4322,54790,28430
4323,82966,28794
4324,84788,20197
4325,47811,43316
4326,46754,34689
4327,118734,25690
4328,69467,10238
4329,53796,18929
4330,65777,4789
4331,93227,32595
4332,48261,18030
4333,63227,18988
4334,55184,11536
4335,49513,10339
4336,102690,39875
4337,28167,50031
4338,51036,976
4339,49966,69605
4340,59095,65632
4341,89716,29471
4342,74991,4780
4343,76786,11906
4344,68767,11713
4345,82176,9589
4346,67824,12481
4347,77594,13333
4348,89461,13938
4349,82869,10540
4350,68935,9462
4351,163862,82623
4352,173840,2114
4353,250494,8835
4354,227445,11371
4355,262210,78248
4356,242193,9517
4357,273300,25985
4358,227005,15745
4359,245280,24977
4360,188913,36107
4361,120327,113271
4362,278475,58904
4363,238015,103489
4364,109049,13794
4365,130445,13795
4366,159423,103488
4367,182299,73482
4368,94593,38965
4369,94594,47817
4370,94606,31052
4371,94608,10868
4372,94602,9395
4373,96764,14506
4374,94667,5333
4375,94669,4281
4376,94675,2
4377,94678,26044
4378,94701,59797
4379,94712,14911
4380,94715,15592
4381,94716,15267
4382,94739,12710
4383,94744,30502
4384,94746,19382
4385,94747,24679
4386,94761,9599
4387,94783,94440
4388,94799,17170
4389,94824,18509
4390,94828,110428
4391,94846,34604
4392,94884,14441
4393,94889,7520
4394,94894,10126
4395,94898,9602
4396,94910,23752
4397,97125,41952
4398,90887,3980
4399,94919,10127
4400,101627,12702
4401,94921,27397
4402,94933,9748
4403,94961,40095
4404,94963,10651
4405,95031,10141
4406,92929,27362
4407,95088,5680
4408,95107,26386
4409,95119,34053
4410,95145,25884
4411,95169,26355
4412,95174,10675
4413,95178,38982
4414,95243,10130
4415,95253,2617
4416,95288,38615
4417,95304,21362
4418,95326,30690
4419,95333,75889
4420,95334,38500
4421,95360,26723
4422,95409,20443
4423,95484,49365
4424,95488,11347
4425,95489,12144
4426,95519,13704
4427,95532,12505
4428,95599,41963
4429,95638,13482
4430,95654,34014
4431,95662,29739
4432,95687,12120
4433,95736,47818
4434,95774,38617
4435,95801,3543
4436,95853,51321
4437,95963,9604
4438,95990,24929
4439,89907,10925
4440,95993,13965
4441,84296,24266
4442,96003,58434
4443,96018,18197
4444,96029,70842
4445,96030,38909
4446,96037,17126
4447,96071,11503
4448,96087,38558
4449,96098,9717
4450,96101,11966
4451,91949,2605
4452,96163,8740
4453,96180,25497
4454,96193,38560
4455,96200,50203
4456,96203,26798
4457,96241,91445
4458,96251,41428
4459,96256,8337
4460,96280,47493
4461,96289,8463
4462,96294,41974
4463,96316,28176
4464,96320,9493
4465,96380,26603
4466,96425,33172
4467,96426,29095
4468,96454,12582
4469,96486,10001
4470,96794,11352
4471,88708,12500
4472,92548,25678
4473,96804,25682
4474,96913,17882
4475,106393,32049
4476,96926,45225
4477,96928,1648
4478,96933,4105
4479,96943,22711
4480,96945,19124
4481,96976,69828
4482,97001,53150
4483,97027,10142
4484,97044,3064
4485,97109,86093
4486,97138,10134
4487,97142,21291
4488,97166,4925
4489,97211,30352
4490,97236,15142
4491,97235,14550
4492,97243,32075
4493,97257,2210
4494,97262,25005
4495,85475,21721
4496,97276,116014
4497,97289,11828
4498,97314,55699
4499,97328,10551
4500,97334,20713
4501,97336,27461
4502,97435,41969
4503,97438,1380
4504,96870,19157
4505,97457,11465
4506,97458,17190
4507,97478,55059
4508,97481,9085
4509,97500,17819
4510,97521,46786
4511,97531,14776
4512,97567,59585
4513,97570,32855
4514,97579,29185
4515,97607,39787
4516,97613,32059
4517,97626,505
4518,97635,4486
4519,97637,10345
4520,97659,10222
4521,97714,12774
4522,97722,14621
4523,97731,19118
4524,97737,14372
4525,97758,15138
4526,97770,9972
4527,97778,9494
4528,97790,17362
4529,97815,9942
4530,97858,8216
4531,97883,4296
4532,97889,24739
4533,97892,39197
4534,97965,9686
4535,97967,27418
4536,97987,39002
4537,98022,43345
4538,98051,31606
4539,98068,27607
4540,98073,37146
4541,98097,20006
4542,98141,8867
4543,98180,12663
4544,163025,331
4545,265029,11467
4546,222851,327
4547,162346,1548
4548,248845,13403
4549,133152,869
4550,237539,552
4551,123948,36095
4552,203540,33379
4553,261755,196859
4554,259442,47574
4555,243655,2171
4556,98184,87462
4557,98188,20307
4558,98193,19142
4559,98194,41946
4560,98206,10135
4561,98219,32767
4562,98224,56162
4563,98230,24254
4564,98253,19236
4565,98260,32261
4566,98261,60276
4567,98273,12150
4568,98282,11185
4569,98308,47045
4570,98319,18683
4571,98320,12521
4572,98343,12478
4573,98347,49788
4574,98356,31083
4575,98385,30666
4576,94035,25155
4577,98725,65015
4578,98436,24077
4579,98439,9618
4580,98442,16560
4581,98471,31608
4582,98519,22102
4583,98536,6951
4584,98546,11959
4585,98554,2616
4586,98577,7091
4587,98621,249
4588,98622,11342
4589,98663,183
4590,98678,32330
4591,108517,24126
4592,108539,8494
4593,56868,26535
4594,101465,41784
4595,65761,27431
4596,87089,2148
4597,87130,42033
4598,87428,11308
4599,116604,23239
4600,119512,53119
4601,78490,31941
4602,83366,19317
4603,83624,27813
4604,119842,57745
4605,218922,2057
4606,247638,9880
4607,266915,5175
4608,262826,21596
4609,94868,41951
4610,56059,11385
4611,77288,4484
4612,80489,11684
4613,102299,44414
4614,60668,44258
4615,64782,20391
4616,75213,12584
4617,108323,70042
4618,64285,1627
4619,80360,11542
4620,80377,17169
4621,80402,39176
4622,80408,33214
4623,80436,19267
4624,252866,2770
4625,181739,12610
4626,230600,1933
4627,244000,13496
4628,250202,21055
4629,250323,24936
4630,221559,80070
4631,261983,10972
4632,262076,207541
4633,238112,1722
4634,250687,9896
4635,168446,26665
4636,251141,125707
4637,258470,9683
4638,256524,2779
4639,261392,2294
4640,228333,10016
4641,234829,26602
4642,221799,37920
4643,208196,22230
4644,233699,206412
4645,206926,13966
4646,203166,742
4647,160710,248757
4648,255653,15104
4649,263488,8922
4650,184791,11065
4651,219400,21118
4652,155197,46727
4653,103596,16314
4654,109015,18885
4655,112255,40508
4656,80907,5922
4657,81114,27346
4658,92147,34223
4659,70917,16307
4660,118178,27681
4661,246544,11370
4662,202470,12508
4663,218619,14033
4664,269341,25462
4665,238066,223346
4666,200427,34714
4667,259981,47161
4668,263957,106230
4669,243595,35176
4670,242587,18734
4671,250809,44321
4672,47795,26661
4673,13086,5998
4674,248912,58062
4675,221218,2176
4676,180734,20857
4677,229340,22617
4678,273253,75386
4679,246464,2185
4680,118589,10696
4681,139654,2034
4682,243759,21538
4683,264476,51722
4684,270971,101860
4685,255321,48834
4686,263728,30379
4687,239986,31016
4688,264578,32567
4689,82416,12537
4690,63032,9028
4691,70294,16180
4692,102316,11521
4693,79579,21028
4694,71994,27327
4695,75132,35200
4696,67921,21242
4697,53559,29756
4698,82770,82523
4699,93677,20115
4700,58092,30295
4701,53877,25767
4702,52896,33725
4703,51773,22874
4704,57193,11576
4705,29081,43860
4706,33836,43802
4707,53143,9660
4708,67588,15393
4709,55312,248
4710,50933,40885
4711,59527,25905
4712,86352,21148
4713,108473,1644
4714,86312,12502
4715,76172,66092
4716,79766,10373
4717,91993,13766
4718,44207,16380
4719,260866,12103
4720,252501,11313
4721,196229,9398
4722,236034,35066
4723,245891,45864
4724,242994,55372
4725,281376,292947
4726,206314,10866
4727,273799,34549
4728,240890,9778
4729,265212,34453
4730,240419,58429
4731,80437,16121
4732,80464,40220
4733,82100,166
4734,58283,42787
4735,80474,1623
4736,80492,40932
4737,80500,32027
4738,80516,13550
4739,80520,13612
4740,80549,16769
4741,80556,42158
4742,80569,27958
4743,82226,86463
4744,80603,31703
4745,80610,1716
4746,80634,27059
4747,80641,20681
4748,219126,57743
4749,219965,3172
4750,250310,17708
4751,108148,12780
4752,243255,570
4753,166924,1018
4754,206963,25641
4755,164917,16767
4756,245501,102933
4757,166110,11380
4758,72732,27396
4759,61489,26299
4760,66999,984
4761,109609,15559
4762,67093,14811
4763,84043,21741
4764,95428,77670
4765,87666,55727
4766,119682,15560
4767,102555,9585
4768,72979,14267
4769,105601,45929
4770,120681,768
4771,272020,2100
4772,200027,11091
4773,263101,3173
4774,227277,27092
4775,217355,23941
4776,246628,18192
4777,256103,11845
4778,243017,9081
4779,272152,167
4780,279286,34043
4781,245674,9378
4782,236019,27444
4783,246578,141
4784,253126,10034
4785,264796,11457
4786,243133,10778
4787,236000,78657
4788,234988,67385
4789,278102,151727
4790,249478,11456
4791,198781,585
4792,267804,10796
4793,275719,23949
4794,252503,11088
4795,256380,9889
4796,177888,140511
4797,246072,133115
4798,80130,45964
4799,86443,32014
4800,290332,13408
4801,241527,671
4802,245115,17731
4803,234354,20794
4804,265087,11469
4805,253798,14369
4806,266987,1535
4807,256009,1433
4808,247425,1999
4809,139951,58098
4810,70169,78076
4811,72747,87774
4812,68168,23847
4813,54177,50785
4814,82558,12472
4815,73233,42258
4816,76221,11834
4817,62994,16085
4818,53717,27405
4819,53472,269
4820,83630,16441
4821,74899,11422
4822,76342,31037
4823,52415,40739
4824,90095,10656
4825,35140,32847
4826,24264,39938
4827,42539,38766
